,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
13604,2021-06-04,PR,138949,122213.0,16736.0,76,29.0,2516,2163.0,353.0,1,0.0,06/05/2021 01:49:07 PM,Agree,Agree
28757,2021-06-04,DE,109005,101508.0,7497.0,48,9.0,1674,1531.0,143.0,6,0.0,06/05/2021 01:49:07 PM,Agree,Agree
18733,2021-06-04,GA,1125512,897240.0,228272.0,495,149.0,20942,18144.0,2798.0,42,1.0,06/05/2021 01:49:07 PM,Agree,Agree
16336,2021-06-04,OH,1104001,923936.0,180065.0,621,182.0,19980,19980.0,0.0,57,0.0,06/05/2021 01:49:07 PM,Agree,Agree
15467,2021-06-04,TN,862506,710310.0,152196.0,285,94.0,12496,10061.0,2435.0,4,0.0,06/04/2021 12:00:00 AM,Agree,Agree
9381,2021-06-04,FSM,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,06/05/2021 01:49:07 PM,Agree,Agree
23645,2021-06-04,MT,112260,101313.0,10947.0,131,16.0,1632,1632.0,0.0,5,0.0,06/05/2021 01:49:07 PM,Agree,Agree
17633,2021-06-04,CO,545769,508784.0,36985.0,767,137.0,6611,5832.0,779.0,8,2.0,06/05/2021 01:49:07 PM,Agree,Agree
31665,2021-06-04,AZ,883037,816551.0,66486.0,346,27.0,17673,15725.0,1948.0,20,2.0,06/05/2021 01:49:07 PM,Agree,Agree
29992,2021-06-04,NJ,1017337,888507.0,128830.0,288,71.0,26265,23587.0,2678.0,18,0.0,06/05/2021 01:49:07 PM,Agree,Agree
1035,2021-06-04,MS,318715,195140.0,123575.0,113,39.0,7402,5107.0,2295.0,2,2.0,06/06/2021 12:00:00 AM,Agree,Agree
3010,2021-06-04,IL,1384365,1384365.0,0.0,626,0.0,25282,22880.0,2402.0,17,2.0,06/05/2021 01:49:07 PM,Agree,Agree
9216,2021-06-04,KY,460418,346833.0,113585.0,182,68.0,7212,6465.0,747.0,4,0.0,06/06/2021 12:00:00 AM,Agree,Agree
18494,2021-06-04,MP,183,183.0,0.0,0,0.0,2,2.0,0.0,0,0.0,06/05/2021 01:49:07 PM,Agree,Agree
26644,2021-06-04,NC,1003608,854713.0,148895.0,524,177.0,13358,11778.0,1580.0,5,1.0,06/04/2021 12:00:00 AM,Agree,Agree
7748,2021-06-04,WY,60628,51043.0,9585.0,79,10.0,720,720.0,0.0,0,0.0,06/05/2021 01:49:07 PM,Agree,Agree
31041,2021-06-04,VA,676586,526442.0,150144.0,286,71.0,11229,9474.0,1755.0,7,3.0,06/05/2021 01:49:07 PM,Agree,Agree
26034,2021-06-04,WI,675150,610740.0,64410.0,211,36.0,7954,7150.0,804.0,31,10.0,06/05/2021 01:49:07 PM,Agree,Agree
11409,2021-06-04,NYC,950440,783747.0,166693.0,268,72.0,33288,28203.0,5085.0,11,5.0,06/02/2021 12:00:00 AM,Agree,Agree
24450,2021-06-04,ME,68154,49869.0,18285.0,97,33.0,839,811.0,28.0,1,0.0,06/05/2021 01:49:07 PM,Agree,Agree
14189,2021-06-04,UT,407113,407113.0,0.0,288,0.0,2311,2241.0,70.0,3,0.0,06/05/2021 01:49:07 PM,Agree,Agree
25524,2021-06-04,MI,996215,891538.0,104677.0,316,50.0,20725,19488.0,1237.0,40,9.0,06/05/2021 12:00:00 AM,Agree,Agree
19446,2021-06-05,OK,453796,358128.0,95668.0,134,24.0,7324,6241.0,1083.0,4,1.0,06/06/2021 01:36:52 PM,Agree,Agree
30193,2021-06-05,WY,60675,51084.0,9591.0,47,6.0,720,720.0,0.0,0,0.0,06/06/2021 01:36:52 PM,Agree,Agree
12840,2021-06-05,MP,183,183.0,0.0,0,0.0,2,2.0,0.0,0,0.0,06/06/2021 01:36:52 PM,Agree,Agree
5802,2021-06-05,MI,996450,891734.0,104716.0,235,39.0,20741,19504.0,1237.0,16,0.0,06/06/2021 12:00:00 AM,Agree,Agree
13256,2021-06-05,UT,407419,407419.0,0.0,306,0.0,2311,2241.0,70.0,0,0.0,06/06/2021 01:36:52 PM,Agree,Agree
6805,2021-06-05,OR,202995,202995.0,0.0,320,0.0,2691,2691.0,0.0,5,0.0,06/06/2021 01:36:52 PM,Agree,Agree
8534,2021-06-05,FSM,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,06/06/2021 01:36:52 PM,Agree,Agree
10182,2021-06-05,MA,707940,662028.0,45912.0,217,1.0,17907,17544.0,363.0,4,0.0,06/06/2021 01:36:52 PM,Agree,Agree
2994,2021-06-05,CT,347956,318503.0,29453.0,65,4.0,8246,6777.0,1469.0,0,0.0,06/06/2021 01:36:52 PM,Agree,Agree
21788,2021-06-05,TN,862730,710461.0,152269.0,224,73.0,12498,10062.0,2436.0,2,1.0,06/05/2021 12:00:00 AM,Agree,Agree
13978,2021-06-05,CO,546500,509407.0,37093.0,731,108.0,6613,5833.0,780.0,2,1.0,06/06/2021 01:36:52 PM,Agree,Agree
11216,2021-06-05,GA,1125854,897464.0,228390.0,342,118.0,20986,18188.0,2798.0,44,0.0,06/06/2021 01:36:52 PM,Agree,Agree
756,2021-06-05,AL,548728,422522.0,126206.0,100,36.0,11324,9029.0,2295.0,3,1.0,06/07/2021 12:00:00 AM,Agree,Agree
31378,2021-06-05,KY,460445,346844.0,113601.0,27,16.0,7214,6467.0,747.0,2,0.0,06/07/2021 12:00:00 AM,Agree,Agree
29202,2021-06-05,IL,1384903,1384903.0,0.0,538,0.0,25314,22912.0,2402.0,32,0.0,06/06/2021 01:36:52 PM,Agree,Agree
27506,2021-06-05,DE,109070,101564.0,7506.0,65,9.0,1677,1534.0,143.0,3,0.0,06/06/2021 01:36:52 PM,Agree,Agree
27793,2021-06-05,ID,192854,154330.0,38524.0,59,22.0,2105,1835.0,270.0,4,2.0,06/06/2021 01:36:52 PM,Agree,Agree
24152,2021-06-05,ME,68232,49927.0,18305.0,78,20.0,839,811.0,28.0,0,0.0,06/06/2021 01:36:52 PM,Agree,Agree
21755,2021-06-05,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,06/06/2021 01:36:52 PM,Agree,Agree
30355,2021-06-05,NJ,1017695,888747.0,128948.0,358,118.0,26273,23595.0,2678.0,8,0.0,06/06/2021 01:36:52 PM,Agree,Agree
31978,2021-06-05,AZ,883314,816773.0,66541.0,277,55.0,17698,15749.0,1949.0,25,1.0,06/06/2021 01:36:52 PM,Agree,Agree
9726,2021-06-05,PR,139004,122254.0,16750.0,55,14.0,2518,2165.0,353.0,2,0.0,06/06/2021 01:36:52 PM,Agree,Agree
21687,2021-06-05,OH,1104380,924204.0,180176.0,379,111.0,19980,19980.0,0.0,0,0.0,06/06/2021 01:36:52 PM,Agree,Agree
140,2021-06-05,MT,112299,101253.0,11046.0,39,99.0,1632,1632.0,0.0,0,0.0,06/06/2021 01:36:52 PM,Agree,Agree
249,2021-06-05,MS,318804,195209.0,123595.0,89,20.0,7402,5107.0,2295.0,0,0.0,06/07/2021 12:00:00 AM,Agree,Agree
8110,2021-06-05,VA,676741,526590.0,150151.0,155,7.0,11236,9481.0,1755.0,7,0.0,06/06/2021 01:36:52 PM,Agree,Agree
11560,2021-06-05,NYC,950624,783890.0,166734.0,184,41.0,33302,28209.0,5093.0,14,8.0,06/03/2021 12:00:00 AM,Agree,Agree
26171,2021-06-05,NC,1004090,855066.0,149024.0,482,129.0,13363,11780.0,1583.0,5,3.0,06/05/2021 12:00:00 AM,Agree,Agree
993,2021-06-05,WI,675248,610826.0,64422.0,98,12.0,7954,7150.0,804.0,0,0.0,06/06/2021 01:36:52 PM,Agree,Agree
28641,2021-06-06,DE,109126,101609.0,7517.0,56,11.0,1677,1534.0,143.0,0,0.0,06/07/2021 02:36:26 PM,Agree,Agree
8714,2021-06-06,OR,203252,203252.0,0.0,257,0.0,2694,2694.0,0.0,3,0.0,06/07/2021 02:36:26 PM,Agree,Agree
21080,2021-06-06,OK,453890,358198.0,95692.0,94,24.0,7324,6241.0,1083.0,0,0.0,06/07/2021 02:36:26 PM,Agree,Agree
3110,2021-06-06,MS,318895,195264.0,123631.0,91,36.0,7406,5110.0,2296.0,4,1.0,06/08/2021 12:00:00 AM,Agree,Agree
32595,2021-06-06,FSM,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,06/07/2021 02:36:26 PM,Agree,Agree
1250,2021-06-06,MI,996625,891892.0,104733.0,175,17.0,20765,19526.0,1239.0,24,2.0,06/07/2021 12:00:00 AM,Agree,Agree
18058,2021-06-06,PR,139068,122304.0,16764.0,64,14.0,2519,2166.0,353.0,1,0.0,06/07/2021 02:36:26 PM,Agree,Agree
22429,2021-06-06,OH,1104648,924440.0,180208.0,268,32.0,19980,19980.0,0.0,0,0.0,06/07/2021 02:36:26 PM,Agree,Agree
6415,2021-06-06,AZ,883821,817234.0,66587.0,507,46.0,17700,15752.0,1948.0,2,-1.0,06/07/2021 02:36:26 PM,Agree,Agree
32991,2021-06-06,NJ,1017904,888927.0,128977.0,209,29.0,26279,23601.0,2678.0,6,0.0,06/07/2021 02:36:26 PM,Agree,Agree
2459,2021-06-06,MT,112338,101193.0,11145.0,39,99.0,1632,1632.0,0.0,0,0.0,06/07/2021 02:36:26 PM,Agree,Agree
5480,2021-06-06,CT,348021,318564.0,29457.0,65,4.0,8246,6777.0,1469.0,0,0.0,06/07/2021 02:36:26 PM,Agree,Agree
6466,2021-06-06,VA,676831,526688.0,150143.0,90,-8.0,11245,9489.0,1756.0,9,1.0,06/07/2021 02:36:26 PM,Agree,Agree
16154,2021-06-06,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,06/07/2021 02:36:26 PM,Agree,Agree
30320,2021-06-06,WY,60722,51125.0,9597.0,47,6.0,720,720.0,0.0,0,0.0,06/07/2021 02:36:26 PM,Agree,Agree
22667,2021-06-06,TN,862887,710565.0,152322.0,157,53.0,12505,10069.0,2436.0,7,0.0,06/06/2021 12:00:00 AM,Agree,Agree
6691,2021-06-06,KY,460487,346865.0,113622.0,42,21.0,7216,6469.0,747.0,2,0.0,06/08/2021 12:00:00 AM,Agree,Agree
5130,2021-06-06,AL,548844,422603.0,126241.0,116,35.0,11331,9035.0,2296.0,7,1.0,06/08/2021 12:00:00 AM,Agree,Agree
1205,2021-06-06,ID,192941,154407.0,38534.0,87,10.0,2105,1835.0,270.0,0,0.0,06/07/2021 02:36:26 PM,Agree,Agree
2298,2021-06-06,ME,68262,49957.0,18305.0,30,0.0,839,811.0,28.0,0,0.0,06/07/2021 02:36:26 PM,Agree,Agree
11239,2021-06-06,GA,1126134,897663.0,228471.0,280,81.0,20986,18189.0,2797.0,0,-1.0,06/07/2021 02:36:26 PM,Agree,Agree
24117,2021-06-06,WI,675346,610912.0,64434.0,98,12.0,7954,7150.0,804.0,0,0.0,06/07/2021 02:36:26 PM,Agree,Agree
10853,2021-06-06,CO,546874,509795.0,37079.0,374,-14.0,6613,5833.0,780.0,0,0.0,06/07/2021 02:36:26 PM,Agree,Agree
10214,2021-06-06,UT,407642,407642.0,0.0,223,0.0,2311,2241.0,70.0,0,0.0,06/07/2021 02:36:26 PM,Agree,Agree
27130,2021-06-06,NC,1004398,855286.0,149112.0,308,88.0,13369,11786.0,1583.0,6,0.0,06/06/2021 12:00:00 AM,Agree,Agree
14180,2021-06-06,NYC,950984,784140.0,166844.0,360,110.0,33297,28213.0,5084.0,-5,-9.0,06/07/2021 02:36:26 PM,Agree,Agree
26908,2021-06-06,IL,1385245,1385245.0,0.0,342,0.0,25352,22949.0,2403.0,38,1.0,06/07/2021 02:36:26 PM,Agree,Agree
19481,2021-06-06,MA,708083,662154.0,45929.0,143,17.0,17911,17548.0,363.0,4,0.0,06/07/2021 02:36:26 PM,Agree,Agree
18625,2021-06-06,MP,183,183.0,0.0,0,0.0,2,2.0,0.0,0,0.0,06/07/2021 02:36:26 PM,Agree,Agree
16134,2021-06-07,OH,1104903,924629.0,180274.0,255,66.0,19980,19980.0,0.0,0,0.0,06/08/2021 03:05:30 PM,Agree,Agree
12808,2021-06-07,OK,453970,358250.0,95720.0,80,28.0,7325,6242.0,1083.0,1,0.0,06/08/2021 03:05:30 PM,Agree,Agree
30241,2021-06-07,AZ,884195,817536.0,66659.0,374,72.0,17700,15752.0,1948.0,0,0.0,06/08/2021 03:05:30 PM,Agree,Agree
647,2021-06-07,CT,348088,318627.0,29461.0,67,4.0,8253,6783.0,1470.0,7,1.0,06/08/2021 03:05:30 PM,Agree,Agree
6855,2021-06-07,WY,60773,51168.0,9605.0,51,8.0,720,720.0,0.0,0,0.0,06/08/2021 03:05:30 PM,Agree,Agree
22618,2021-06-07,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,06/08/2021 03:05:30 PM,Agree,Agree
31605,2021-06-07,VA,677013,526805.0,150208.0,182,65.0,11253,9492.0,1761.0,8,5.0,06/08/2021 03:05:30 PM,Agree,Agree
31680,2021-06-07,OR,203374,203374.0,0.0,122,0.0,2694,2694.0,0.0,0,0.0,06/08/2021 03:05:30 PM,Agree,Agree
9330,2021-06-07,NJ,1018112,889108.0,129004.0,208,27.0,26285,23607.0,2678.0,6,0.0,06/08/2021 03:05:30 PM,Agree,Agree
2287,2021-06-07,DE,109167,101647.0,7520.0,41,3.0,1677,1534.0,143.0,0,0.0,06/08/2021 03:05:30 PM,Agree,Agree
27784,2021-06-07,WI,675448,611000.0,64448.0,102,14.0,7965,7161.0,804.0,11,0.0,06/08/2021 03:05:30 PM,Agree,Agree
8809,2021-06-07,FSM,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,06/08/2021 03:05:30 PM,Agree,Agree
17887,2021-06-07,GA,1126397,897864.0,228533.0,263,62.0,20986,18190.0,2796.0,0,-1.0,06/08/2021 03:05:30 PM,Agree,Agree
14139,2021-06-07,PR,139132,122354.0,16778.0,64,14.0,2522,2169.0,353.0,3,0.0,06/08/2021 03:05:30 PM,Agree,Agree
26949,2021-06-07,MT,112381,101135.0,11246.0,43,101.0,1633,1633.0,0.0,1,0.0,06/08/2021 03:05:30 PM,Agree,Agree
26207,2021-06-07,ID,193030,154485.0,38545.0,89,11.0,2106,1836.0,270.0,1,0.0,06/08/2021 03:05:30 PM,Agree,Agree
27697,2021-06-07,IL,1385489,1385489.0,0.0,244,0.0,25372,22963.0,2409.0,20,6.0,06/08/2021 03:05:30 PM,Agree,Agree
4499,2021-06-07,MI,996918,892122.0,104796.0,293,63.0,20792,19550.0,1242.0,27,3.0,06/08/2021 12:00:00 AM,Agree,Agree
18715,2021-06-07,MP,183,183.0,0.0,0,0.0,2,2.0,0.0,0,0.0,06/08/2021 03:05:30 PM,Agree,Agree
2738,2021-06-07,NC,1004643,855465.0,149178.0,245,66.0,13378,11795.0,1583.0,9,0.0,06/07/2021 12:00:00 AM,Agree,Agree
14258,2021-06-07,CO,547191,510096.0,37095.0,317,16.0,6625,5845.0,780.0,12,0.0,06/08/2021 03:05:30 PM,Agree,Agree
4706,2021-06-07,ME,68332,49983.0,18349.0,70,44.0,840,812.0,28.0,1,0.0,06/08/2021 03:05:30 PM,Agree,Agree
28819,2021-06-07,MS,319015,195335.0,123680.0,120,49.0,7407,5110.0,2297.0,1,1.0,06/09/2021 12:00:00 AM,Agree,Agree
20283,2021-06-07,NYC,951244,784382.0,166862.0,260,18.0,33308,28225.0,5083.0,11,-1.0,06/08/2021 03:05:30 PM,Agree,Agree
10491,2021-06-07,MA,708195,662243.0,45952.0,112,23.0,17915,17552.0,363.0,4,0.0,06/08/2021 03:05:30 PM,Agree,Agree
25061,2021-06-07,AL,549033,422727.0,126306.0,189,65.0,11337,9039.0,2298.0,6,2.0,06/09/2021 12:00:00 AM,Agree,Agree
22571,2021-06-07,TN,862995,710647.0,152348.0,108,26.0,12506,10069.0,2437.0,1,1.0,06/07/2021 12:00:00 AM,Agree,Agree
12270,2021-06-07,UT,407816,407816.0,0.0,174,0.0,2313,2243.0,70.0,2,0.0,06/08/2021 03:05:30 PM,Agree,Agree
31177,2021-06-07,KY,460970,347150.0,113820.0,483,198.0,7220,6473.0,747.0,4,0.0,06/09/2021 12:00:00 AM,Agree,Agree
16740,2021-06-08,MP,183,183.0,0.0,0,0.0,2,2.0,0.0,0,0.0,06/09/2021 02:26:44 PM,Agree,Agree
15811,2021-06-08,TN,863289,710829.0,152460.0,294,112.0,12508,10071.0,2437.0,2,0.0,06/08/2021 12:00:00 AM,Agree,Agree
13312,2021-06-08,OK,454094,358357.0,95737.0,124,17.0,7327,6243.0,1084.0,2,1.0,06/09/2021 02:26:44 PM,Agree,Agree
10769,2021-06-08,UT,408068,408068.0,0.0,252,0.0,2316,2246.0,70.0,3,0.0,06/09/2021 02:26:44 PM,Agree,Agree
18851,2021-06-08,GA,1126789,898115.0,228674.0,392,141.0,21024,18214.0,2810.0,38,14.0,06/09/2021 02:26:44 PM,Agree,Agree
18276,2021-06-08,MA,708316,662343.0,45973.0,121,21.0,17917,17554.0,363.0,2,0.0,06/09/2021 02:26:44 PM,Agree,Agree
19300,2021-06-08,CO,547791,510532.0,37259.0,600,164.0,6639,5858.0,781.0,14,1.0,06/09/2021 02:26:44 PM,Agree,Agree
5681,2021-06-08,NC,1005153,855833.0,149320.0,510,142.0,13383,11798.0,1585.0,5,2.0,06/08/2021 12:00:00 AM,Agree,Agree
3735,2021-06-08,ID,193157,154590.0,38567.0,127,22.0,2105,1836.0,269.0,-1,-1.0,06/09/2021 02:26:44 PM,Agree,Agree
30507,2021-06-08,NJ,1018307,889255.0,129052.0,195,48.0,26294,23616.0,2678.0,9,0.0,06/09/2021 02:26:44 PM,Agree,Agree
29871,2021-06-08,WY,60849,51221.0,9628.0,76,23.0,725,725.0,0.0,5,0.0,06/09/2021 02:26:44 PM,Agree,Agree
16136,2021-06-08,OH,1105329,924903.0,180426.0,426,152.0,20021,20021.0,0.0,41,0.0,06/09/2021 02:26:44 PM,Agree,Agree
26381,2021-06-08,MI,997170,892327.0,104843.0,252,47.0,20807,19563.0,1244.0,15,2.0,06/09/2021 12:00:00 AM,Agree,Agree
2221,2021-06-08,MS,319119,195407.0,123712.0,104,32.0,7410,5111.0,2299.0,3,2.0,06/10/2021 12:00:00 AM,Agree,Agree
28923,2021-06-08,IL,1385854,1385854.0,0.0,365,0.0,25386,22974.0,2412.0,14,3.0,06/09/2021 02:26:44 PM,Agree,Agree
2655,2021-06-08,DE,109188,101666.0,7522.0,21,2.0,1677,1534.0,143.0,0,0.0,06/09/2021 02:26:44 PM,Agree,Agree
31671,2021-06-08,KY,461232,347324.0,113908.0,262,88.0,7225,6478.0,747.0,5,0.0,06/10/2021 12:00:00 AM,Agree,Agree
6917,2021-06-08,VA,677210,526992.0,150218.0,197,10.0,11260,9499.0,1761.0,7,0.0,06/09/2021 02:26:44 PM,Agree,Agree
28095,2021-06-08,CT,348154,318675.0,29479.0,66,18.0,8255,6785.0,1470.0,2,0.0,06/09/2021 02:26:44 PM,Agree,Agree
18204,2021-06-08,PR,139142,122364.0,16778.0,10,0.0,2524,2171.0,353.0,2,0.0,06/09/2021 02:26:44 PM,Agree,Agree
8440,2021-06-08,AZ,884609,817899.0,66710.0,414,51.0,17713,15764.0,1949.0,13,1.0,06/09/2021 02:26:44 PM,Agree,Agree
29380,2021-06-08,MT,112518,101022.0,11496.0,137,250.0,1634,1634.0,0.0,1,0.0,06/09/2021 02:26:44 PM,Agree,Agree
878,2021-06-08,ME,68384,50021.0,18363.0,52,14.0,843,815.0,28.0,3,0.0,06/09/2021 02:26:44 PM,Agree,Agree
6899,2021-06-08,FSM,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,06/09/2021 02:26:44 PM,Agree,Agree
11780,2021-06-08,NYC,951674,784756.0,166918.0,430,56.0,33315,28230.0,5085.0,7,2.0,06/09/2021 02:26:44 PM,Agree,Agree
15003,2021-06-08,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,06/09/2021 02:26:44 PM,Agree,Agree
7497,2021-06-08,OR,203671,203671.0,0.0,297,0.0,2700,2700.0,0.0,6,0.0,06/09/2021 02:26:44 PM,Agree,Agree
23591,2021-06-08,WI,675650,611168.0,64482.0,202,34.0,7981,7178.0,803.0,16,-1.0,06/09/2021 02:26:44 PM,Agree,Agree
4038,2021-06-08,AL,549176,422822.0,126354.0,143,48.0,11344,9044.0,2300.0,7,2.0,06/10/2021 12:00:00 AM,Agree,Agree
25634,2021-06-09,AL,549344,422942.0,126402.0,168,48.0,11346,9046.0,2300.0,2,0.0,06/11/2021 12:00:00 AM,Agree,Agree
19880,2021-06-09,MP,183,183.0,0.0,0,0.0,2,2.0,0.0,0,0.0,06/10/2021 02:48:23 PM,Agree,Agree
18621,2021-06-09,GA,1127200,898381.0,228819.0,411,145.0,21049,18226.0,2823.0,25,13.0,06/10/2021 02:48:23 PM,Agree,Agree
17707,2021-06-09,PR,139190,122393.0,16797.0,48,19.0,2525,2172.0,353.0,1,0.0,06/10/2021 02:48:23 PM,Agree,Agree
6581,2021-06-09,AZ,885042,818238.0,66804.0,433,94.0,17715,15765.0,1950.0,2,1.0,06/10/2021 02:48:23 PM,Agree,Agree
19583,2021-06-09,CO,548488,511031.0,37457.0,697,198.0,6651,5870.0,781.0,12,0.0,06/10/2021 02:48:23 PM,Agree,Agree
26030,2021-06-09,ID,193295,154708.0,38587.0,138,20.0,2116,1845.0,271.0,11,2.0,06/10/2021 02:48:23 PM,Agree,Agree
102,2021-06-09,ME,68449,50069.0,18380.0,65,17.0,843,815.0,28.0,0,0.0,06/10/2021 02:48:23 PM,Agree,Agree
25710,2021-06-09,WI,675780,611274.0,64506.0,130,24.0,7995,7189.0,806.0,14,3.0,06/10/2021 02:48:23 PM,Agree,Agree
3699,2021-06-09,NC,1005621,856179.0,149442.0,468,122.0,13383,11798.0,1585.0,0,0.0,06/09/2021 12:00:00 AM,Agree,Agree
6888,2021-06-09,VA,677425,527193.0,150232.0,215,14.0,11270,9508.0,1762.0,10,1.0,06/10/2021 02:48:23 PM,Agree,Agree
848,2021-06-09,DE,109225,101695.0,7530.0,37,8.0,1677,1534.0,143.0,0,0.0,06/10/2021 02:48:23 PM,Agree,Agree
19263,2021-06-09,MA,708459,662459.0,46000.0,143,27.0,17922,17559.0,363.0,5,0.0,06/10/2021 02:48:23 PM,Agree,Agree
12788,2021-06-09,NYC,951765,784772.0,166993.0,91,75.0,33321,28237.0,5084.0,6,-1.0,06/10/2021 02:48:23 PM,Agree,Agree
31728,2021-06-09,WY,60941,51302.0,9639.0,92,11.0,725,725.0,0.0,0,0.0,06/10/2021 02:48:23 PM,Agree,Agree
31711,2021-06-09,KY,461463,347473.0,113990.0,231,82.0,7230,6483.0,747.0,5,0.0,06/11/2021 12:00:00 AM,Agree,Agree
17655,2021-06-09,OK,454216,358447.0,95769.0,122,32.0,7327,6243.0,1084.0,0,0.0,06/10/2021 02:48:23 PM,Agree,Agree
23192,2021-06-09,TN,863468,710958.0,152510.0,179,50.0,12515,10078.0,2437.0,7,0.0,06/09/2021 12:00:00 AM,Agree,Agree
28082,2021-06-09,IL,1386262,1386262.0,0.0,408,0.0,25413,22997.0,2416.0,27,4.0,06/10/2021 02:48:23 PM,Agree,Agree
10049,2021-06-09,UT,408428,408428.0,0.0,360,0.0,2318,2247.0,71.0,2,1.0,06/10/2021 02:48:23 PM,Agree,Agree
7339,2021-06-09,NJ,1018491,889408.0,129083.0,184,31.0,26316,23631.0,2685.0,22,7.0,06/10/2021 02:48:23 PM,Agree,Agree
14421,2021-06-09,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,06/10/2021 02:48:23 PM,Agree,Agree
32226,2021-06-09,OR,203933,203933.0,0.0,262,0.0,2716,2716.0,0.0,16,0.0,06/10/2021 02:48:23 PM,Agree,Agree
23707,2021-06-09,MS,319280,195499.0,123781.0,161,69.0,7413,5114.0,2299.0,3,0.0,06/11/2021 12:00:00 AM,Agree,Agree
26465,2021-06-09,MI,997418,892516.0,104902.0,248,59.0,20829,19582.0,1247.0,22,3.0,06/10/2021 12:00:00 AM,Agree,Agree
2703,2021-06-09,MT,112591,100795.0,11796.0,73,300.0,1636,1636.0,0.0,2,0.0,06/10/2021 02:48:23 PM,Agree,Agree
26486,2021-06-09,CT,348262,318745.0,29517.0,108,38.0,8257,6787.0,1470.0,2,0.0,06/10/2021 02:48:23 PM,Agree,Agree
8545,2021-06-09,FSM,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,06/10/2021 02:48:23 PM,Agree,Agree
23126,2021-06-09,OH,1105720,925192.0,180528.0,391,102.0,20021,20021.0,0.0,0,0.0,06/10/2021 02:48:23 PM,Agree,Agree
2868,2021-06-10,AL,549477,423040.0,126437.0,133,35.0,11348,9048.0,2300.0,2,0.0,06/12/2021 12:00:00 AM,Agree,Agree
21677,2021-06-10,TN,863674,711106.0,152568.0,206,58.0,12519,10081.0,2438.0,4,1.0,06/10/2021 12:00:00 AM,Agree,Agree
8442,2021-06-10,KY,461672,347608.0,114064.0,209,74.0,7234,6486.0,748.0,4,1.0,06/12/2021 12:00:00 AM,Agree,Agree
28204,2021-06-10,CT,348319,318795.0,29524.0,57,7.0,8260,6790.0,1470.0,3,0.0,06/11/2021 02:20:54 PM,Agree,Agree
7983,2021-06-10,AZ,885412,818566.0,66846.0,370,42.0,17742,15790.0,1952.0,27,2.0,06/11/2021 02:20:54 PM,Agree,Agree
9023,2021-06-10,FSM,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,06/11/2021 02:20:54 PM,Agree,Agree
12780,2021-06-10,OK,454394,358590.0,95804.0,178,35.0,7329,6245.0,1084.0,2,0.0,06/11/2021 02:20:54 PM,Agree,Agree
11812,2021-06-10,UT,408741,408741.0,0.0,313,0.0,2319,2248.0,71.0,1,0.0,06/11/2021 02:20:54 PM,Agree,Agree
15750,2021-06-10,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,06/11/2021 02:20:54 PM,Agree,Agree
16966,2021-06-10,CO,549084,511533.0,37551.0,596,94.0,6666,5879.0,787.0,15,6.0,06/11/2021 02:20:54 PM,Agree,Agree
7350,2021-06-10,NJ,1018833,889622.0,129211.0,342,128.0,26322,23637.0,2685.0,6,0.0,06/11/2021 02:20:54 PM,Agree,Agree
26208,2021-06-10,IL,1386628,1386628.0,0.0,366,0.0,25430,23014.0,2416.0,17,0.0,06/11/2021 02:20:54 PM,Agree,Agree
9784,2021-06-10,PR,139256,122454.0,16802.0,66,5.0,2525,2172.0,353.0,0,0.0,06/11/2021 02:20:54 PM,Agree,Agree
1985,2021-06-10,MI,997616,892676.0,104940.0,198,38.0,20843,19596.0,1247.0,14,0.0,06/11/2021 12:00:00 AM,Agree,Agree
2212,2021-06-10,NC,1006068,856488.0,149580.0,447,138.0,13394,11808.0,1586.0,11,1.0,06/10/2021 12:00:00 AM,Agree,Agree
30058,2021-06-10,OR,204291,204291.0,0.0,358,0.0,2726,2726.0,0.0,10,0.0,06/11/2021 02:20:54 PM,Agree,Agree
14485,2021-06-10,OH,1106064,925445.0,180619.0,344,91.0,20021,20021.0,0.0,0,0.0,06/11/2021 02:20:54 PM,Agree,Agree
13918,2021-06-10,MP,183,183.0,0.0,0,0.0,2,2.0,0.0,0,0.0,06/11/2021 02:20:54 PM,Agree,Agree
4930,2021-06-10,MS,319400,195565.0,123835.0,120,54.0,7415,5115.0,2300.0,2,1.0,06/12/2021 12:00:00 AM,Agree,Agree
8400,2021-06-10,WY,61012,51346.0,9666.0,71,27.0,725,725.0,0.0,0,0.0,06/11/2021 02:20:54 PM,Agree,Agree
