,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
6263,2020-11-09,MS,131169,110929.0,20240.0,1421,645.0,3861,3363.0,498.0,34,17.0,11/11/2020 12:00:00 AM,Agree,Agree
5163,2020-11-09,NC,300138,285347.0,14791.0,1520,140.0,5042,4910.0,132.0,38,2.0,11/09/2020 12:00:00 AM,Agree,Agree
22117,2020-11-09,OH,254974,241095.0,13879.0,4706,140.0,5524,5193.0,331.0,7,0.0,11/10/2020 02:45:45 PM,Agree,Agree
3888,2020-11-09,MI,358119,327063.0,31056.0,7980,420.0,8241,7862.0,379.0,58,3.0,11/10/2020 12:00:00 AM,Agree,Agree
9567,2020-11-09,AZ,259895,253197.0,6698.0,438,30.0,6164,5745.0,419.0,0,0.0,11/10/2020 02:45:45 PM,Agree,Agree
13270,2020-11-09,NYC,278408,264656.0,13752.0,1199,356.0,23798,19135.0,4663.0,13,0.0,11/07/2020 12:00:00 AM,Agree,Agree
3593,2020-11-09,DE,27255,26061.0,1194.0,206,1.0,722,635.0,87.0,4,0.0,11/11/2020 12:00:00 AM,Agree,Agree
6401,2020-11-09,VA,194913,178433.0,16480.0,1435,243.0,3726,3460.0,266.0,13,0.0,11/10/2020 02:45:45 PM,Agree,Agree
24185,2020-11-09,WI,286380,271770.0,14610.0,4470,110.0,2410,2329.0,81.0,18,1.0,11/10/2020 02:45:45 PM,Agree,Agree
13383,2020-11-09,PR,38856,38681.0,175.0,275,68.0,889,682.0,207.0,7,0.0,11/10/2020 02:45:45 PM,Agree,Agree
32325,2020-11-09,OR,51155,49435.0,1720.0,707,0.0,734,719.0,15.0,4,0.0,11/10/2020 02:45:45 PM,Agree,Agree
32561,2020-11-09,KY,129640,107548.0,22092.0,2539,652.0,2292,2160.0,132.0,27,3.0,11/11/2020 12:00:00 AM,Agree,Agree
10856,2020-11-09,MA,172727,167929.0,4798.0,1328,144.0,10225,9999.0,226.0,24,0.0,11/11/2020 12:00:00 AM,Agree,Agree
14011,2020-11-09,CO,134537,126837.0,7700.0,3553,67.0,2408,2007.0,401.0,14,1.0,11/10/2020 02:45:45 PM,Agree,Agree
17541,2020-11-09,MP,100,100.0,0.0,0,0.0,2,2.0,0.0,0,0.0,11/10/2020 02:45:45 PM,Agree,Agree
18441,2020-11-09,GA,406904,373669.0,33235.0,1648,540.0,8223,8223.0,0.0,29,0.0,11/10/2020 09:45:45 AM,Agree,Agree
25705,2020-11-09,ME,8060,7173.0,887.0,163,21.0,156,155.0,1.0,4,0.0,11/10/2020 02:45:45 PM,Agree,Agree
24006,2020-11-09,AL,217643,182856.0,34787.0,2918,608.0,4766,4077.0,689.0,24,2.0,11/11/2020 12:00:00 AM,Agree,Agree
9312,2020-11-09,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/10/2020 02:45:45 PM,Agree,Agree
1979,2020-11-10,ID,75428,64875.0,10553.0,1201,237.0,714,660.0,54.0,16,2.0,11/11/2020 03:15:25 PM,Agree,Agree
16086,2020-11-10,RMI,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/11/2020 03:15:25 PM,Agree,Agree
14160,2020-11-10,GA,411183,375672.0,35511.0,4279,2276.0,8730,8264.0,466.0,507,466.0,11/11/2020 10:15:25 AM,Agree,Agree
26384,2020-11-10,CT,82987,77708.0,5279.0,1524,72.0,4707,3785.0,922.0,9,3.0,11/11/2020 03:15:25 PM,Agree,Agree
26799,2020-11-10,MS,132609,111704.0,20905.0,1440,665.0,3880,3376.0,504.0,19,6.0,11/12/2020 12:00:00 AM,Agree,Agree
11425,2020-11-10,CO,138427,130668.0,7759.0,3890,59.0,2427,2024.0,403.0,19,2.0,11/11/2020 03:15:25 PM,Agree,Agree
32005,2020-11-10,VA,196507,179687.0,16820.0,1594,340.0,3741,3474.0,267.0,15,1.0,11/11/2020 03:15:25 PM,Agree,Agree
26763,2020-11-10,MI,366443,334937.0,31506.0,8324,450.0,8310,7929.0,381.0,69,2.0,11/11/2020 12:00:00 AM,Agree,Agree
10445,2020-11-10,UT,137385,137385.0,0.0,2517,0.0,672,663.0,9.0,11,-1.0,11/11/2020 03:15:25 PM,Agree,Agree
30771,2020-11-10,KY,132334,109588.0,22746.0,2694,654.0,2315,2178.0,137.0,23,5.0,11/12/2020 12:00:00 AM,Agree,Agree
23853,2020-11-10,DE,27495,26295.0,1200.0,240,6.0,724,637.0,87.0,2,0.0,11/12/2020 12:00:00 AM,Agree,Agree
3926,2020-11-10,MT,41151,41151.0,0.0,1098,0.0,462,462.0,0.0,5,0.0,11/11/2020 03:15:25 PM,Agree,Agree
5736,2020-11-10,AL,220127,184762.0,35365.0,2484,578.0,4790,4093.0,697.0,24,8.0,11/12/2020 12:00:00 AM,Agree,Agree
2097,2020-11-10,ME,8202,7300.0,902.0,142,15.0,158,157.0,1.0,2,0.0,11/11/2020 03:15:25 PM,Agree,Agree
6419,2020-11-10,WY,19242,16442.0,2800.0,1232,101.0,127,127.0,0.0,13,0.0,11/11/2020 03:15:25 PM,Agree,Agree
15681,2020-11-10,TN,303892,283949.0,19943.0,7231,928.0,3999,3704.0,295.0,42,7.0,11/10/2020 12:00:00 AM,Agree,Agree
32133,2020-11-10,AZ,263332,256516.0,6816.0,3437,118.0,6192,5757.0,435.0,28,16.0,11/11/2020 03:15:25 PM,Agree,Agree
1793,2020-11-10,NC,304743,289429.0,15314.0,4605,523.0,5076,4939.0,137.0,34,5.0,11/10/2020 12:00:00 AM,Agree,Agree
11206,2020-11-10,MP,100,100.0,0.0,0,0.0,2,2.0,0.0,0,0.0,11/11/2020 03:15:25 PM,Agree,Agree
21130,2020-11-10,PR,39120,38799.0,321.0,264,146.0,901,693.0,208.0,12,1.0,11/11/2020 03:15:25 PM,Agree,Agree
20211,2020-11-10,OK,158820,140325.0,18495.0,3751,887.0,2186,2108.0,78.0,25,0.0,11/11/2020 12:00:00 AM,Agree,Agree
18342,2020-11-10,MA,174881,169976.0,4905.0,2154,107.0,10250,10024.0,226.0,25,0.0,11/12/2020 12:00:00 AM,Agree,Agree
8570,2020-11-10,OR,51909,50189.0,1720.0,754,0.0,737,722.0,15.0,3,0.0,11/11/2020 03:15:25 PM,Agree,Agree
13551,2020-11-10,NYC,279567,265445.0,14122.0,1159,370.0,23806,19142.0,4664.0,8,1.0,11/08/2020 12:00:00 AM,Agree,Agree
26991,2020-11-10,IL,511183,511183.0,0.0,12623,0.0,10645,10289.0,356.0,82,3.0,11/11/2020 03:15:25 PM,Agree,Agree
31219,2020-11-10,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/11/2020 03:15:25 PM,Agree,Agree
14346,2020-11-10,OH,261482,247260.0,14222.0,6508,343.0,5547,5212.0,335.0,23,4.0,11/11/2020 03:15:25 PM,Agree,Agree
26860,2020-11-10,WI,293812,278843.0,14969.0,7432,359.0,2482,2395.0,87.0,72,6.0,11/11/2020 03:15:25 PM,Agree,Agree
25576,2020-11-11,NC,308560,292841.0,15719.0,3817,405.0,5107,4968.0,139.0,31,2.0,11/11/2020 12:00:00 AM,Agree,Agree
6159,2020-11-11,MT,42070,42070.0,0.0,919,0.0,472,472.0,0.0,10,0.0,11/12/2020 02:55:21 PM,Agree,Agree
2079,2020-11-11,CT,84741,79333.0,5408.0,1754,129.0,4716,3791.0,925.0,9,3.0,11/12/2020 02:55:21 PM,Agree,Agree
13947,2020-11-11,NYC,281652,266989.0,14663.0,2085,541.0,23812,19146.0,4666.0,6,2.0,11/09/2020 12:00:00 AM,Agree,Agree
17048,2020-11-11,CO,142402,134618.0,7784.0,3975,25.0,2443,2039.0,404.0,16,1.0,11/12/2020 02:55:21 PM,Agree,Agree
11596,2020-11-11,GA,413415,377336.0,36079.0,2232,568.0,8333,8333.0,0.0,-397,-466.0,11/12/2020 09:55:21 AM,Agree,Agree
27108,2020-11-11,DE,27692,26485.0,1207.0,197,7.0,724,637.0,87.0,0,0.0,11/13/2020 12:00:00 AM,Agree,Agree
21545,2020-11-11,OH,267356,252510.0,14846.0,5874,624.0,5623,5285.0,338.0,76,3.0,11/12/2020 02:55:21 PM,Agree,Agree
19348,2020-11-11,UT,139720,139720.0,0.0,2335,0.0,678,669.0,9.0,6,0.0,11/12/2020 02:55:21 PM,Agree,Agree
24848,2020-11-11,AL,222539,186672.0,35867.0,2412,502.0,4814,4114.0,700.0,24,3.0,11/13/2020 12:00:00 AM,Agree,Agree
13169,2020-11-11,MA,177541,172471.0,5070.0,2660,165.0,10282,10056.0,226.0,32,0.0,11/13/2020 12:00:00 AM,Agree,Agree
1311,2020-11-11,MS,133949,112424.0,21525.0,1340,620.0,3897,3384.0,513.0,17,9.0,11/13/2020 12:00:00 AM,Agree,Agree
20326,2020-11-11,MP,100,100.0,0.0,0,0.0,2,2.0,0.0,0,0.0,11/12/2020 02:55:21 PM,Agree,Agree
22416,2020-11-11,RMI,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/12/2020 02:55:21 PM,Agree,Agree
8649,2020-11-11,WY,19374,16518.0,2856.0,132,56.0,127,127.0,0.0,0,0.0,11/12/2020 02:55:21 PM,Agree,Agree
8483,2020-11-11,OR,52770,51050.0,1720.0,861,0.0,742,727.0,15.0,5,0.0,11/12/2020 02:55:21 PM,Agree,Agree
31268,2020-11-11,VA,198028,180624.0,17404.0,1521,584.0,3758,3490.0,268.0,17,1.0,11/12/2020 02:55:21 PM,Agree,Agree
29920,2020-11-11,AZ,265365,258439.0,6926.0,2033,110.0,6228,5786.0,442.0,36,7.0,11/12/2020 02:55:21 PM,Agree,Agree
9064,2020-11-11,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/12/2020 02:55:21 PM,Agree,Agree
21743,2020-11-11,TN,309445,288850.0,20595.0,5553,652.0,4048,3744.0,304.0,49,9.0,11/11/2020 12:00:00 AM,Agree,Agree
28823,2020-11-11,IL,523840,523840.0,0.0,12657,0.0,10798,10434.0,364.0,153,8.0,11/12/2020 02:55:21 PM,Agree,Agree
16898,2020-11-11,PR,40452,39968.0,484.0,1332,163.0,909,700.0,209.0,8,1.0,11/12/2020 02:55:21 PM,Agree,Agree
19176,2020-11-11,OK,162423,143272.0,19151.0,3603,656.0,2214,2129.0,85.0,28,7.0,11/12/2020 12:00:00 AM,Agree,Agree
27197,2020-11-11,MI,373476,341603.0,31873.0,7033,367.0,8379,7992.0,387.0,69,6.0,11/12/2020 12:00:00 AM,Agree,Agree
30944,2020-11-11,KY,135053,111764.0,23289.0,2719,543.0,2342,2200.0,142.0,27,5.0,11/13/2020 12:00:00 AM,Agree,Agree
4132,2020-11-11,WI,301349,285891.0,15458.0,7537,489.0,2554,2457.0,97.0,72,10.0,11/12/2020 02:55:21 PM,Agree,Agree
27686,2020-11-11,ID,77121,66200.0,10921.0,1693,368.0,733,676.0,57.0,19,3.0,11/12/2020 02:55:21 PM,Agree,Agree
24707,2020-11-11,ME,8202,7300.0,902.0,0,0.0,158,157.0,1.0,0,0.0,11/12/2020 02:55:21 PM,Agree,Agree
29078,2020-11-12,NC,312023,295873.0,16150.0,3463,431.0,5147,5006.0,141.0,40,2.0,11/12/2020 12:00:00 AM,Agree,Agree
19707,2020-11-12,OK,166150,146269.0,19881.0,3727,730.0,2242,2152.0,90.0,28,5.0,11/13/2020 12:00:00 AM,Agree,Agree
16161,2020-11-12,TN,313553,292262.0,21291.0,4108,696.0,4097,3786.0,311.0,49,7.0,11/12/2020 12:00:00 AM,Agree,Agree
4742,2020-11-12,ID,78279,67080.0,11199.0,1158,278.0,749,692.0,57.0,16,0.0,11/13/2020 02:54:34 PM,Agree,Agree
17846,2020-11-12,CO,147599,139741.0,7858.0,5197,74.0,2468,2060.0,408.0,25,4.0,11/13/2020 02:54:34 PM,Agree,Agree
7846,2020-11-12,WY,20479,17442.0,3037.0,1105,181.0,127,127.0,0.0,0,0.0,11/13/2020 02:54:34 PM,Agree,Agree
4458,2020-11-12,MI,380506,348192.0,32314.0,7030,441.0,8439,8049.0,390.0,60,3.0,11/13/2020 12:00:00 AM,Agree,Agree
8198,2020-11-12,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/13/2020 02:54:34 PM,Agree,Agree
8190,2020-11-12,VA,199263,181477.0,17786.0,1235,382.0,3785,3513.0,272.0,27,4.0,11/13/2020 02:54:34 PM,Agree,Agree
19224,2020-11-12,MP,100,100.0,0.0,0,0.0,2,2.0,0.0,0,0.0,11/13/2020 02:54:34 PM,Agree,Agree
13040,2020-11-12,PR,41119,40574.0,545.0,667,61.0,914,704.0,210.0,5,1.0,11/13/2020 02:54:34 PM,Agree,Agree
25492,2020-11-12,DE,28155,26935.0,1220.0,463,13.0,732,642.0,90.0,8,3.0,11/14/2020 12:00:00 AM,Agree,Agree
1486,2020-11-12,AL,224907,188480.0,36427.0,2368,560.0,4846,4141.0,705.0,32,5.0,11/14/2020 12:00:00 AM,Agree,Agree
13158,2020-11-12,UT,143639,143639.0,0.0,3919,0.0,687,678.0,9.0,9,0.0,11/13/2020 02:54:34 PM,Agree,Agree
8873,2020-11-12,AZ,266767,259733.0,7034.0,1402,108.0,6240,5793.0,447.0,12,5.0,11/13/2020 02:54:34 PM,Agree,Agree
23306,2020-11-12,RMI,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/13/2020 02:54:34 PM,Agree,Agree
16741,2020-11-12,GA,416217,379873.0,36344.0,2802,265.0,8881,8403.0,478.0,548,478.0,11/13/2020 09:54:34 AM,Agree,Agree
5285,2020-11-12,IL,536542,536542.0,0.0,12702,0.0,10846,10477.0,369.0,48,5.0,11/13/2020 02:54:34 PM,Agree,Agree
5069,2020-11-12,CT,85899,80216.0,5683.0,1158,275.0,4726,3798.0,928.0,10,3.0,11/13/2020 02:54:34 PM,Agree,Agree
4774,2020-11-12,ME,8639,7748.0,891.0,437,-11.0,162,161.0,1.0,4,0.0,11/13/2020 02:54:34 PM,Agree,Agree
3632,2020-11-12,MS,135316,113221.0,22095.0,1367,570.0,3922,3402.0,520.0,25,7.0,11/14/2020 12:00:00 AM,Agree,Agree
7678,2020-11-12,OR,53879,52159.0,1720.0,1109,0.0,746,731.0,15.0,4,0.0,11/13/2020 02:54:34 PM,Agree,Agree
14002,2020-11-12,NYC,283748,268583.0,15165.0,2096,502.0,23820,19153.0,4667.0,8,1.0,11/10/2020 12:00:00 AM,Agree,Agree
9001,2020-11-12,KY,138564,114539.0,24025.0,3511,736.0,2371,2226.0,145.0,29,3.0,11/14/2020 12:00:00 AM,Agree,Agree
15760,2020-11-12,OH,274457,259499.0,14958.0,7101,112.0,5658,5316.0,342.0,35,4.0,11/13/2020 02:54:34 PM,Agree,Agree
998,2020-11-12,WI,309572,293388.0,16184.0,8223,726.0,2621,2515.0,106.0,67,9.0,11/13/2020 02:54:34 PM,Agree,Agree
13668,2020-11-12,MA,180189,174953.0,5236.0,2648,166.0,10306,10080.0,226.0,24,0.0,11/14/2020 12:00:00 AM,Agree,Agree
27188,2020-11-12,MT,43031,43031.0,0.0,961,0.0,472,472.0,0.0,0,0.0,11/13/2020 02:54:34 PM,Agree,Agree
29417,2020-11-13,NC,315735,299105.0,16630.0,3712,480.0,5184,5036.0,148.0,37,7.0,11/13/2020 12:00:00 AM,Agree,Agree
31029,2020-11-13,OR,54937,53217.0,1720.0,1058,0.0,753,738.0,15.0,7,0.0,11/14/2020 02:44:40 PM,Agree,Agree
6990,2020-11-13,AZ,269785,262662.0,7123.0,3018,89.0,6257,5806.0,451.0,17,4.0,11/14/2020 02:44:40 PM,Agree,Agree
10122,2020-11-13,PR,41772,41174.0,598.0,653,53.0,921,711.0,210.0,7,0.0,11/14/2020 02:44:40 PM,Agree,Agree
17952,2020-11-13,MP,100,100.0,0.0,0,0.0,2,2.0,0.0,0,0.0,11/14/2020 02:44:40 PM,Agree,Agree
4904,2020-11-13,AL,226994,190022.0,36972.0,2087,545.0,4871,4160.0,711.0,25,6.0,11/15/2020 12:00:00 AM,Agree,Agree
18771,2020-11-13,MA,183095,177627.0,5468.0,2906,232.0,10328,10099.0,229.0,22,3.0,11/15/2020 12:00:00 AM,Agree,Agree
12515,2020-11-13,UT,145789,145789.0,0.0,2150,0.0,701,690.0,11.0,14,2.0,11/14/2020 02:44:40 PM,Agree,Agree
21050,2020-11-13,CO,154038,146023.0,8015.0,6439,157.0,2504,2096.0,408.0,36,0.0,11/14/2020 02:44:40 PM,Agree,Agree
32533,2020-11-13,KY,141479,116844.0,24635.0,2915,610.0,2395,2244.0,151.0,24,6.0,11/15/2020 12:00:00 AM,Agree,Agree
4770,2020-11-13,MT,44244,44244.0,0.0,1213,0.0,477,477.0,0.0,5,0.0,11/14/2020 02:44:40 PM,Agree,Agree
12842,2020-11-13,NYC,285756,270121.0,15635.0,2008,470.0,23829,19162.0,4667.0,9,0.0,11/11/2020 12:00:00 AM,Agree,Agree
32470,2020-11-13,VA,200800,182485.0,18315.0,1537,529.0,3799,3526.0,273.0,14,1.0,11/14/2020 02:44:40 PM,Agree,Agree
16256,2020-11-13,TN,319598,297597.0,22001.0,6045,710.0,4134,3816.0,318.0,37,7.0,11/13/2020 12:00:00 AM,Agree,Agree
380,2020-11-13,CT,88645,82854.0,5791.0,2746,108.0,4737,3807.0,930.0,11,2.0,11/14/2020 02:44:40 PM,Agree,Agree
11461,2020-11-13,GA,419870,382505.0,37365.0,3653,1021.0,8905,8418.0,487.0,24,9.0,11/14/2020 02:44:40 PM,Agree,Agree
23097,2020-11-13,RMI,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/14/2020 02:44:40 PM,Agree,Agree
30789,2020-11-13,WY,21341,18243.0,3098.0,862,61.0,127,127.0,0.0,0,0.0,11/14/2020 02:44:40 PM,Agree,Agree
19861,2020-11-13,OK,170215,149658.0,20557.0,4065,676.0,2269,2176.0,93.0,27,3.0,11/14/2020 12:00:00 AM,Agree,Agree
5753,2020-11-13,DE,28536,27304.0,1232.0,381,12.0,734,644.0,90.0,2,0.0,11/15/2020 12:00:00 AM,Agree,Agree
5938,2020-11-13,ID,79798,68350.0,11448.0,1519,249.0,752,695.0,57.0,3,0.0,11/14/2020 02:44:40 PM,Agree,Agree
24649,2020-11-13,MS,136696,114025.0,22671.0,1380,576.0,3937,3414.0,523.0,15,3.0,11/15/2020 12:00:00 AM,Agree,Agree
8598,2020-11-13,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/14/2020 02:44:40 PM,Agree,Agree
5989,2020-11-13,ME,8791,7882.0,909.0,152,18.0,164,163.0,1.0,2,0.0,11/14/2020 02:44:40 PM,Agree,Agree
25301,2020-11-13,IL,551957,551957.0,0.0,15415,0.0,10891,10504.0,387.0,45,18.0,11/14/2020 02:44:40 PM,Agree,Agree
15253,2020-11-13,OH,282528,267338.0,15190.0,8071,232.0,5700,5354.0,346.0,42,4.0,11/14/2020 02:44:40 PM,Agree,Agree
1708,2020-11-13,WI,318023,301165.0,16858.0,8451,674.0,2683,2573.0,110.0,62,4.0,11/14/2020 02:44:40 PM,Agree,Agree
25404,2020-11-13,MI,387136,354433.0,32703.0,6630,389.0,8507,8117.0,390.0,68,0.0,11/14/2020 12:00:00 AM,Agree,Agree
14310,2020-11-14,GA,422905,384997.0,37908.0,3035,543.0,8956,8462.0,494.0,51,7.0,11/15/2020 03:12:13 PM,Agree,Agree
19100,2020-11-14,NYC,287760,271622.0,16138.0,2004,503.0,23845,19178.0,4667.0,16,0.0,11/12/2020 12:00:00 AM,Agree,Agree
18179,2020-11-14,UT,151141,151141.0,0.0,5352,0.0,710,698.0,12.0,9,1.0,11/15/2020 03:12:13 PM,Agree,Agree
31493,2020-11-14,AZ,273264,266019.0,7245.0,3479,122.0,6300,5845.0,455.0,43,4.0,11/15/2020 03:12:13 PM,Agree,Agree
3236,2020-11-14,WI,323604,306311.0,17293.0,5581,435.0,2739,2625.0,114.0,56,4.0,11/15/2020 03:12:13 PM,Agree,Agree
4927,2020-11-14,NC,319642,302538.0,17104.0,3907,474.0,5223,5072.0,151.0,39,3.0,11/14/2020 12:00:00 AM,Agree,Agree
11822,2020-11-14,OK,173582,152361.0,21221.0,3367,664.0,2307,2212.0,95.0,38,2.0,11/15/2020 12:00:00 AM,Agree,Agree
14480,2020-11-14,RMI,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/15/2020 03:12:13 PM,Agree,Agree
11682,2020-11-14,MP,100,100.0,0.0,0,0.0,2,2.0,0.0,0,0.0,11/15/2020 03:12:13 PM,Agree,Agree
6966,2020-11-14,WY,21881,18726.0,3155.0,540,57.0,144,144.0,0.0,17,0.0,11/15/2020 03:12:13 PM,Agree,Agree
24634,2020-11-14,ID,81317,69557.0,11760.0,1519,312.0,759,700.0,59.0,7,2.0,11/15/2020 03:12:13 PM,Agree,Agree
25185,2020-11-14,IL,562985,562985.0,0.0,11028,0.0,11088,10670.0,418.0,197,31.0,11/15/2020 03:12:13 PM,Agree,Agree
16617,2020-11-14,CO,159234,151115.0,8119.0,5196,104.0,2525,2116.0,409.0,21,1.0,11/15/2020 03:12:13 PM,Agree,Agree
8433,2020-11-14,KY,143087,118085.0,25002.0,1608,367.0,2426,2274.0,152.0,31,1.0,11/16/2020 12:00:00 AM,Agree,Agree
2176,2020-11-14,MS,137550,114532.0,23018.0,854,347.0,3955,3426.0,529.0,18,6.0,11/16/2020 12:00:00 AM,Agree,Agree
32564,2020-11-14,VA,201961,183455.0,18506.0,1161,191.0,3800,3527.0,273.0,1,0.0,11/15/2020 03:12:13 PM,Agree,Agree
4344,2020-11-14,DE,28937,27702.0,1235.0,401,3.0,736,646.0,90.0,2,0.0,11/16/2020 12:00:00 AM,Agree,Agree
5190,2020-11-14,MT,45886,45886.0,0.0,1642,0.0,514,514.0,0.0,37,0.0,11/15/2020 03:12:13 PM,Agree,Agree
13570,2020-11-14,MA,186142,180468.0,5674.0,3047,206.0,10355,10126.0,229.0,27,0.0,11/16/2020 12:00:00 AM,Agree,Agree
21725,2020-11-14,OH,290243,274890.0,15353.0,7715,163.0,5714,5367.0,347.0,14,1.0,11/15/2020 03:12:13 PM,Agree,Agree
14845,2020-11-14,TN,324650,301990.0,22660.0,5052,659.0,4177,3848.0,329.0,43,11.0,11/14/2020 12:00:00 AM,Agree,Agree
5313,2020-11-14,ME,8944,8006.0,938.0,153,29.0,165,164.0,1.0,1,0.0,11/15/2020 03:12:13 PM,Agree,Agree
30163,2020-11-14,OR,56018,54298.0,1720.0,1081,0.0,759,744.0,15.0,6,0.0,11/15/2020 03:12:13 PM,Agree,Agree
24992,2020-11-14,CT,88645,82854.0,5791.0,0,0.0,4737,3807.0,930.0,0,0.0,11/15/2020 03:12:13 PM,Agree,Agree
12242,2020-11-14,PR,42479,41798.0,681.0,707,83.0,935,725.0,210.0,14,0.0,11/15/2020 03:12:13 PM,Agree,Agree
1228,2020-11-14,AL,228416,191099.0,37317.0,1422,345.0,4902,4181.0,721.0,31,10.0,11/16/2020 12:00:00 AM,Agree,Agree
31738,2020-11-14,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/15/2020 03:12:13 PM,Agree,Agree
2658,2020-11-14,MI,391893,358900.0,32993.0,4757,290.0,8570,8179.0,391.0,63,1.0,11/15/2020 12:00:00 AM,Agree,Agree
3952,2020-11-15,ID,82245,70435.0,11810.0,928,50.0,759,700.0,59.0,0,0.0,11/16/2020 06:40:02 PM,Agree,Agree
24602,2020-11-15,IL,573616,573616.0,0.0,10631,0.0,11162,10742.0,420.0,74,2.0,11/16/2020 06:40:02 PM,Agree,Agree
3561,2020-11-15,MI,395791,362574.0,33217.0,3898,224.0,8658,8261.0,397.0,88,6.0,11/16/2020 12:00:00 AM,Agree,Agree
23754,2020-11-15,CT,88645,82854.0,5791.0,0,0.0,4737,3807.0,930.0,0,0.0,11/16/2020 06:40:02 PM,Agree,Agree
21432,2020-11-15,RMI,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/16/2020 06:40:02 PM,Agree,Agree
19611,2020-11-15,PR,43016,42279.0,737.0,537,56.0,942,731.0,211.0,7,1.0,11/16/2020 06:40:02 PM,Agree,Agree
31503,2020-11-15,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/16/2020 06:40:02 PM,Agree,Agree
6396,2020-11-15,WY,22494,19298.0,3196.0,613,41.0,144,144.0,0.0,0,0.0,11/16/2020 06:40:02 PM,Agree,Agree
15274,2020-11-15,OH,298096,282550.0,15546.0,7853,193.0,5722,5373.0,349.0,8,2.0,11/16/2020 06:40:02 PM,Agree,Agree
32126,2020-11-15,VA,204638,185526.0,19112.0,2677,606.0,3805,3533.0,272.0,5,-1.0,11/16/2020 06:40:02 PM,Agree,Agree
6878,2020-11-15,OR,56880,55160.0,1720.0,862,0.0,761,746.0,15.0,2,0.0,11/16/2020 06:40:02 PM,Agree,Agree
7583,2020-11-15,KY,144828,119468.0,25360.0,1741,358.0,2461,2303.0,158.0,35,6.0,11/17/2020 12:00:00 AM,Agree,Agree
22152,2020-11-15,TN,327097,304094.0,23003.0,2447,343.0,4237,3900.0,337.0,60,8.0,11/15/2020 12:00:00 AM,Agree,Agree
19742,2020-11-15,UT,153808,153808.0,0.0,2667,0.0,718,705.0,13.0,8,1.0,11/16/2020 06:40:02 PM,Agree,Agree
29353,2020-11-15,ME,9117,8179.0,938.0,173,0.0,165,164.0,1.0,0,0.0,11/16/2020 06:40:02 PM,Agree,Agree
13070,2020-11-15,MP,102,102.0,0.0,2,0.0,2,2.0,0.0,0,0.0,11/16/2020 06:40:02 PM,Agree,Agree
683,2020-11-15,WI,329924,312369.0,17555.0,6320,262.0,2751,2637.0,114.0,12,0.0,11/16/2020 06:40:02 PM,Agree,Agree
3780,2020-11-15,DE,29339,28091.0,1248.0,402,13.0,736,646.0,90.0,0,0.0,11/17/2020 12:00:00 AM,Agree,Agree
17725,2020-11-15,MA,188275,182544.0,5731.0,2133,57.0,10387,10158.0,229.0,32,0.0,11/17/2020 12:00:00 AM,Agree,Agree
9008,2020-11-15,AZ,275650,268317.0,7333.0,2386,88.0,6302,5846.0,456.0,2,1.0,11/16/2020 06:40:02 PM,Agree,Agree
143,2020-11-15,MT,47158,47158.0,0.0,1272,0.0,520,520.0,0.0,6,0.0,11/16/2020 06:40:02 PM,Agree,Agree
26747,2020-11-15,MS,138234,114926.0,23308.0,684,290.0,3973,3439.0,534.0,18,5.0,11/17/2020 12:00:00 AM,Agree,Agree
4425,2020-11-15,AL,229798,192130.0,37668.0,1382,351.0,4927,4203.0,724.0,25,3.0,11/17/2020 12:00:00 AM,Agree,Agree
20910,2020-11-15,NYC,289767,273117.0,16650.0,2007,512.0,23851,19183.0,4668.0,6,1.0,11/13/2020 12:00:00 AM,Agree,Agree
13368,2020-11-15,OK,175799,154009.0,21790.0,2217,569.0,2346,2245.0,101.0,39,6.0,11/16/2020 12:00:00 AM,Agree,Agree
18448,2020-11-15,GA,424989,386949.0,38040.0,2084,132.0,8957,8462.0,495.0,1,1.0,11/16/2020 06:40:02 PM,Agree,Agree
27027,2020-11-15,NC,321639,304332.0,17307.0,1997,203.0,5257,5104.0,153.0,34,2.0,11/15/2020 12:00:00 AM,Agree,Agree
20676,2020-11-15,CO,163417,155258.0,8159.0,4183,40.0,2546,2137.0,409.0,21,0.0,11/16/2020 06:40:02 PM,Agree,Agree
26377,2020-11-16,ID,83344,71359.0,11985.0,1099,175.0,763,703.0,60.0,4,1.0,11/17/2020 02:52:47 PM,Agree,Agree
6029,2020-11-16,ME,9363,8411.0,952.0,246,14.0,166,165.0,1.0,1,0.0,11/17/2020 02:52:47 PM,Agree,Agree
