,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
447,KOR,Asia,South Korea,2021-04-12,110688.0,542.0,636.857,1775.0,5.0,3.286,2158.958,10.572000000000001,12.422,34.621,0.098,0.064,1.11,,,,,,,,,19912.0,8057535.0,157.161,0.38799999999999996,38459.0,0.75,0.017,60.4,people tested,1258518.0,1197864.0,60654.0,38340.0,32519.0,2.45,2.34,0.12,634.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
448,KOR,Asia,South Korea,2021-04-13,111419.0,731.0,645.857,1782.0,7.0,3.714,2173.216,14.258,12.597000000000001,34.758,0.13699999999999998,0.07200000000000001,1.09,,,,,,,,,57400.0,8114935.0,158.281,1.12,38971.0,0.76,0.017,60.3,people tested,1302918.0,1242259.0,60659.0,44400.0,32490.0,2.54,2.42,0.12,634.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
449,KOR,Asia,South Korea,2021-04-14,112117.0,698.0,645.571,1788.0,6.0,4.2860000000000005,2186.83,13.614,12.592,34.875,0.11699999999999999,0.084,1.07,,,,,,,,,55826.0,8170761.0,159.37,1.089,39891.0,0.778,0.016,61.8,people tested,1349487.0,1288825.0,60662.0,46569.0,32443.0,2.63,2.51,0.12,633.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
450,KOR,Asia,South Korea,2021-04-15,112789.0,672.0,645.714,1790.0,2.0,3.714,2199.938,13.107000000000001,12.595,34.914,0.039,0.07200000000000001,1.05,,,,,,,,,50144.0,8220905.0,160.34799999999998,0.978,40925.0,0.7979999999999999,0.016,63.4,people tested,1443275.0,1382610.0,60665.0,93788.0,39175.0,2.82,2.7,0.12,764.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
451,KOR,Asia,South Korea,2021-04-16,113444.0,655.0,642.714,1794.0,4.0,4.143,2212.7129999999997,12.776,12.536,34.992,0.078,0.081,1.05,,,,,,,,,41544.0,8262449.0,161.158,0.81,40750.0,0.795,0.016,63.4,people tested,1546994.0,1486129.0,60865.0,103719.0,48144.0,3.02,2.9,0.12,939.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
452,KOR,Asia,South Korea,2021-04-17,114115.0,671.0,650.857,1797.0,3.0,4.143,2225.801,13.088,12.695,35.05,0.059000000000000004,0.081,1.06,,,,,,,,,,,,,39005.0,0.7609999999999999,0.017,59.9,people tested,1576404.0,1515539.0,60865.0,29410.0,50933.0,3.07,2.96,0.12,993.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
453,KOR,Asia,South Korea,2021-04-18,114646.0,531.0,642.857,1801.0,4.0,4.428999999999999,2236.158,10.357000000000001,12.539000000000001,35.128,0.078,0.086,1.05,,,,,,,,,,,,,39890.0,0.778,0.016,62.1,people tested,1581270.0,1520405.0,60865.0,4866.0,51585.0,3.08,2.97,0.12,1006.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,8.05
454,KOR,Asia,South Korea,2021-04-19,115195.0,549.0,643.857,1802.0,1.0,3.8569999999999998,2246.866,10.708,12.558,35.148,0.02,0.075,1.05,,,,,,,,,,8344058.0,162.75,,40932.0,0.7979999999999999,0.016,63.6,people tested,1704239.0,1643372.0,60867.0,122969.0,63674.0,3.32,3.21,0.12,1242.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
455,KOR,Asia,South Korea,2021-04-20,115926.0,731.0,643.857,1806.0,4.0,3.429,2261.124,14.258,12.558,35.226,0.078,0.067,1.06,,,,,,,,,47944.0,8392002.0,163.685,0.935,39581.0,0.772,0.016,61.5,people tested,1835619.0,1774739.0,60880.0,131380.0,76100.0,3.58,3.46,0.12,1484.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
456,KOR,Asia,South Korea,2021-04-21,116661.0,735.0,649.143,1808.0,2.0,2.8569999999999998,2275.46,14.335999999999999,12.661,35.265,0.039,0.055999999999999994,1.08,,,,,,,,,38381.0,8430383.0,164.43400000000003,0.7490000000000001,37089.0,0.723,0.018000000000000002,57.1,people tested,1968298.0,1907392.0,60906.0,132679.0,88402.0,3.84,3.72,0.12,1724.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
457,KOR,Asia,South Korea,2021-04-22,117458.0,797.0,667.0,1811.0,3.0,3.0,2291.006,15.545,13.01,35.323,0.059000000000000004,0.059000000000000004,1.1,,,,,,,,,39983.0,8470366.0,165.21400000000003,0.78,35637.0,0.695,0.019,53.4,people tested,2118735.0,2039288.0,79447.0,150437.0,96494.0,4.13,3.98,0.15,1882.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
458,KOR,Asia,South Korea,2021-04-23,118243.0,785.0,685.571,1812.0,1.0,2.571,2306.317,15.311,13.372,35.343,0.02,0.05,1.07,,,,,,,,,43225.0,8513591.0,166.05700000000002,0.843,35877.0,0.7,0.019,52.3,people tested,2298583.0,2199520.0,99063.0,179848.0,107370.0,4.48,4.29,0.19,2094.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
459,KOR,Asia,South Korea,2021-04-24,118887.0,644.0,681.7139999999999,1813.0,1.0,2.286,2318.8779999999997,12.561,13.297,35.361999999999995,0.02,0.045,1.02,,,,,,,,,41063.0,8554654.0,166.858,0.8009999999999999,37857.0,0.738,0.018000000000000002,55.5,people tested,2369462.0,2264626.0,104836.0,70879.0,113294.0,4.62,4.42,0.2,2210.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
460,KOR,Asia,South Korea,2021-04-25,119387.0,500.0,677.2860000000001,1817.0,4.0,2.286,2328.631,9.752,13.21,35.44,0.078,0.045,0.98,,,,,,,,,22577.0,8577231.0,167.298,0.44,37197.0,0.726,0.018000000000000002,54.9,people tested,2376117.0,2270914.0,105203.0,6655.0,113550.0,4.63,4.43,0.21,2215.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,4.29
461,KOR,Asia,South Korea,2021-04-26,119898.0,511.0,671.857,1820.0,3.0,2.571,2338.598,9.967,13.105,35.499,0.059000000000000004,0.05,0.98,,,,,,,,,17664.0,8594895.0,167.643,0.345,35834.0,0.6990000000000001,0.019,53.3,people tested,2540539.0,2413733.0,126806.0,164422.0,119471.0,4.96,4.71,0.25,2330.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
462,KOR,Asia,South Korea,2021-04-27,120673.0,775.0,678.143,1821.0,1.0,2.1430000000000002,2353.714,15.116,13.227,35.518,0.02,0.042,0.99,,,,,,,,,50206.0,8645101.0,168.622,0.9790000000000001,36157.0,0.705,0.019,53.3,people tested,2739337.0,2590741.0,148596.0,198798.0,129103.0,5.34,5.05,0.29,2518.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
463,KOR,Asia,South Korea,2021-04-28,121351.0,678.0,670.0,1825.0,4.0,2.4290000000000003,2366.938,13.224,13.068,35.596,0.078,0.047,0.96,,,,,,,,,44231.0,8689332.0,169.485,0.863,36993.0,0.722,0.018000000000000002,55.2,people tested,2991920.0,2822879.0,169041.0,252583.0,146232.0,5.84,5.51,0.33,2852.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
464,KOR,Asia,South Korea,2021-04-29,122007.0,656.0,649.857,1828.0,3.0,2.4290000000000003,2379.734,12.795,12.675,35.655,0.059000000000000004,0.047,0.95,,,,,,,,,36055.0,8725387.0,170.188,0.703,36432.0,0.711,0.018000000000000002,56.1,people tested,3284261.0,3085178.0,199083.0,292341.0,166504.0,6.41,6.02,0.39,3248.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
465,KOR,Asia,South Korea,2021-04-30,122634.0,627.0,627.286,1831.0,3.0,2.714,2391.9629999999997,12.23,12.235,35.713,0.059000000000000004,0.053,0.94,,,,,,,,,40394.0,8765781.0,170.976,0.7879999999999999,36027.0,0.703,0.017,57.4,people tested,3591098.0,3362257.0,228841.0,306837.0,184645.0,7.0,6.56,0.45,3601.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
466,KOR,Asia,South Korea,2021-05-01,123240.0,606.0,621.857,1833.0,2.0,2.8569999999999998,2403.783,11.82,12.129000000000001,35.751999999999995,0.039,0.055999999999999994,0.95,,,,,,,,,32395.0,8798176.0,171.607,0.632,34789.0,0.679,0.018000000000000002,55.9,people tested,3638969.0,3402415.0,236554.0,47871.0,181358.0,7.1,6.64,0.46,3537.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
467,KOR,Asia,South Korea,2021-05-02,123728.0,488.0,620.143,1834.0,1.0,2.4290000000000003,2413.302,9.517999999999999,12.095999999999998,35.772,0.02,0.047,0.95,,,,,,,,,13451.0,8811627.0,171.87,0.262,33485.0,0.653,0.019,54.0,people tested,3640844.0,3403976.0,236868.0,1875.0,180675.0,7.1,6.64,0.46,3524.0,58.33,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,5.99
468,KOR,Asia,South Korea,2021-05-03,124269.0,541.0,624.429,1840.0,6.0,2.8569999999999998,2423.854,10.552,12.179,35.889,0.11699999999999999,0.055999999999999994,0.96,,,,,,,,,14677.0,8826304.0,172.15599999999998,0.28600000000000003,33058.0,0.645,0.019,52.9,people tested,3757577.0,3490128.0,267449.0,116733.0,173863.0,7.33,6.81,0.52,3391.0,52.78,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
469,KOR,Asia,South Korea,2021-05-04,124945.0,676.0,610.286,1847.0,7.0,3.714,2437.0389999999998,13.185,11.904000000000002,36.025999999999996,0.13699999999999998,0.07200000000000001,0.93,,,,,,,,,52755.0,8879059.0,173.185,1.0290000000000001,33423.0,0.652,0.018000000000000002,54.8,people tested,3863588.0,3564901.0,298687.0,106011.0,160607.0,7.54,6.95,0.58,3133.0,52.78,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
470,KOR,Asia,South Korea,2021-05-05,125519.0,574.0,595.429,1851.0,4.0,3.714,2448.235,11.196,11.614,36.104,0.078,0.07200000000000001,0.9,,,,,,,,,36015.0,8915074.0,173.888,0.7020000000000001,32249.0,0.629,0.018000000000000002,54.2,people tested,3894240.0,3570242.0,323998.0,30652.0,128903.0,7.6,6.96,0.63,2514.0,52.78,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
471,KOR,Asia,South Korea,2021-05-06,126044.0,525.0,576.714,1860.0,9.0,4.571000000000001,2458.475,10.24,11.249,36.279,0.17600000000000002,0.08900000000000001,0.91,,,,,,,,,18863.0,8933937.0,174.255,0.368,29793.0,0.581,0.019,51.7,people tested,4025245.0,3627730.0,397515.0,131005.0,105855.0,7.85,7.08,0.78,2065.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
472,KOR,Asia,South Korea,2021-05-07,126745.0,701.0,587.286,1865.0,5.0,4.857,2472.1479999999997,13.673,11.455,36.376999999999995,0.098,0.095,0.97,,,,,,,,,38521.0,8972458.0,175.007,0.7509999999999999,29525.0,0.5760000000000001,0.02,50.3,people tested,4150049.0,3675718.0,474331.0,124804.0,79850.0,8.09,7.17,0.93,1557.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
473,KOR,Asia,South Korea,2021-05-08,127309.0,564.0,581.286,1874.0,9.0,5.857,2483.149,11.001,11.338,36.552,0.17600000000000002,0.114,0.98,,,,,,,,,38449.0,9010907.0,175.757,0.75,30390.0,0.593,0.019,52.3,people tested,4189706.0,3687828.0,501878.0,39657.0,78677.0,8.17,7.19,0.98,1535.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
474,KOR,Asia,South Korea,2021-05-09,127772.0,463.0,577.714,1875.0,1.0,5.857,2492.179,9.031,11.267999999999999,36.571999999999996,0.02,0.114,0.98,,,,,,,,,13584.0,9024491.0,176.02200000000002,0.265,30409.0,0.593,0.019,52.6,people tested,4194444.0,3687831.0,506613.0,4738.0,79086.0,8.18,7.19,0.99,1543.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,5.53
475,KOR,Asia,South Korea,2021-05-10,128283.0,511.0,573.429,1879.0,4.0,5.571000000000001,2502.146,9.967,11.185,36.65,0.078,0.109,1.0,,,,,,,,,14170.0,9038661.0,176.298,0.276,30337.0,0.5920000000000001,0.019,52.9,people tested,4285483.0,3701294.0,584189.0,91039.0,75415.0,8.36,7.22,1.14,1471.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
476,KOR,Asia,South Korea,2021-05-11,128918.0,635.0,567.571,1884.0,5.0,5.2860000000000005,2514.532,12.386,11.07,36.747,0.098,0.10300000000000001,1.01,,,,,,,,,40995.0,9079656.0,177.09799999999998,0.8,28657.0,0.5589999999999999,0.02,50.5,people tested,4374815.0,3709832.0,664983.0,89332.0,73032.0,8.53,7.24,1.3,1424.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
477,KOR,Asia,South Korea,2021-05-12,129633.0,715.0,587.714,1891.0,7.0,5.7139999999999995,2528.478,13.946,11.463,36.884,0.13699999999999998,0.111,1.06,,,,,,,,,37604.0,9117260.0,177.831,0.733,28884.0,0.563,0.02,49.1,people tested,4463836.0,3715957.0,747879.0,89021.0,81371.0,8.71,7.25,1.46,1587.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
478,KOR,Asia,South Korea,2021-05-13,130380.0,747.0,619.429,1893.0,2.0,4.7139999999999995,2543.048,14.57,12.082,36.923,0.039,0.092,1.09,,,,,,,,,36376.0,9153636.0,178.541,0.71,31386.0,0.612,0.02,50.7,people tested,4550470.0,3724594.0,825876.0,86634.0,75032.0,8.88,7.26,1.61,1463.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
479,KOR,Asia,South Korea,2021-05-14,131061.0,681.0,616.571,1896.0,3.0,4.428999999999999,2556.331,13.283,12.026,36.981,0.059000000000000004,0.086,1.06,,,,,,,,,32447.0,9186083.0,179.174,0.633,30518.0,0.595,0.02,49.5,people tested,4641494.0,3735492.0,906002.0,91024.0,70206.0,9.05,7.29,1.77,1369.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
480,KOR,Asia,South Korea,2021-05-15,131671.0,610.0,623.143,1900.0,4.0,3.714,2568.229,11.898,12.154000000000002,37.059,0.078,0.07200000000000001,1.06,,,,,,,,,33795.0,9219878.0,179.833,0.659,29853.0,0.5820000000000001,0.021,47.9,people tested,4672948.0,3736786.0,936162.0,31454.0,69035.0,9.11,7.29,1.83,1347.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
481,KOR,Asia,South Korea,2021-05-16,132290.0,619.0,645.429,1903.0,3.0,4.0,2580.302,12.074000000000002,12.589,37.118,0.059000000000000004,0.078,1.06,,,,,,,,,15073.0,9234951.0,180.127,0.294,30066.0,0.586,0.021,46.6,people tested,4677943.0,3736793.0,941150.0,4995.0,69071.0,9.12,7.29,1.84,1347.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,8.94
482,KOR,Asia,South Korea,2021-05-17,132818.0,528.0,647.857,1904.0,1.0,3.571,2590.601,10.299000000000001,12.636,37.137,0.02,0.07,1.0,,,,,,,,,16545.0,9251496.0,180.449,0.32299999999999995,30405.0,0.593,0.021,46.9,people tested,4791693.0,3750163.0,1041530.0,113750.0,72316.0,9.35,7.31,2.03,1411.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
483,KOR,Asia,South Korea,2021-05-18,133471.0,653.0,650.429,1912.0,8.0,4.0,2603.3379999999997,12.737,12.687000000000001,37.293,0.156,0.078,0.96,,,,,,,,,40095.0,9291591.0,181.232,0.782,30276.0,0.591,0.021,46.5,people tested,4946054.0,3762629.0,1183425.0,154361.0,81606.0,9.65,7.34,2.31,1592.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
484,KOR,Asia,South Korea,2021-05-19,134117.0,646.0,640.571,1916.0,4.0,3.571,2615.938,12.6,12.494000000000002,37.371,0.078,0.07,0.94,,,,,,,,,32559.0,9324150.0,181.86700000000002,0.635,29556.0,0.5760000000000001,0.022000000000000002,46.1,people tested,5040941.0,3764445.0,1276496.0,94887.0,82444.0,9.83,7.34,2.49,1608.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
485,KOR,Asia,South Korea,2021-05-20,134678.0,561.0,614.0,1922.0,6.0,4.143,2626.88,10.942,11.975999999999999,37.488,0.11699999999999999,0.081,0.94,,,,,,,,,14335.0,9338485.0,182.146,0.28,26407.0,0.515,0.023,43.0,people tested,5264435.0,3776701.0,1487734.0,223494.0,101995.0,10.27,7.37,2.9,1989.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
486,KOR,Asia,South Korea,2021-05-21,135344.0,666.0,611.857,1926.0,4.0,4.2860000000000005,2639.87,12.99,11.934000000000001,37.566,0.078,0.084,0.98,,,,,,,,,34479.0,9372964.0,182.81900000000002,0.6729999999999999,26697.0,0.521,0.023,43.6,people tested,5504331.0,3791121.0,1713210.0,239896.0,123262.0,10.74,7.39,3.34,2404.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
487,KOR,Asia,South Korea,2021-05-22,135929.0,585.0,608.286,1931.0,5.0,4.428999999999999,2651.281,11.41,11.865,37.664,0.098,0.086,1.0,,,,,,,,,30444.0,9403408.0,183.412,0.594,26219.0,0.511,0.023,43.1,people tested,5545232.0,3796254.0,1748978.0,40901.0,124612.0,10.82,7.4,3.41,2431.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
488,KOR,Asia,South Korea,2021-05-23,136467.0,538.0,596.714,1934.0,3.0,4.428999999999999,2661.7740000000003,10.494000000000002,11.639000000000001,37.722,0.059000000000000004,0.086,1.01,,,,,,,,,10656.0,9414064.0,183.62,0.20800000000000002,25588.0,0.499,0.023,42.9,people tested,5548156.0,3796472.0,1751684.0,2924.0,124316.0,10.82,7.4,3.42,2425.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,1.26
489,KOR,Asia,South Korea,2021-05-24,136983.0,516.0,595.0,1938.0,4.0,4.857,2671.8390000000004,10.065,11.605,37.8,0.078,0.095,1.0,,,,,,,,,18845.0,9432909.0,183.988,0.368,25916.0,0.505,0.023,43.6,people tested,5724993.0,3868300.0,1856693.0,176837.0,133329.0,11.17,7.55,3.62,2601.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
490,KOR,Asia,South Korea,2021-05-25,137682.0,699.0,601.571,1940.0,2.0,4.0,2685.473,13.634,11.734000000000002,37.839,0.039,0.078,0.98,,,,,,,,,42720.0,9475629.0,184.821,0.833,26291.0,0.513,0.023,43.7,people tested,5896701.0,3946524.0,1950177.0,171708.0,135807.0,11.5,7.7,3.8,2649.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
491,KOR,Asia,South Korea,2021-05-26,138311.0,629.0,599.143,1943.0,3.0,3.8569999999999998,2697.741,12.269,11.686,37.898,0.059000000000000004,0.075,0.94,,,,,,,,,32760.0,9508389.0,185.46,0.639,26320.0,0.513,0.023,43.9,people tested,6052093.0,4034230.0,2017863.0,155392.0,144450.0,11.8,7.87,3.94,2817.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
492,KOR,Asia,South Korea,2021-05-27,138898.0,587.0,602.857,1946.0,3.0,3.429,2709.191,11.449000000000002,11.759,37.957,0.059000000000000004,0.067,0.91,,,,,,,,,34645.0,9543034.0,186.136,0.6759999999999999,29221.0,0.57,0.021,48.5,people tested,6769141.0,4696085.0,2073056.0,717048.0,214958.0,13.2,9.16,4.04,4193.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
493,KOR,Asia,South Korea,2021-05-28,139431.0,533.0,583.857,1951.0,5.0,3.571,2719.587,10.395999999999999,11.388,38.054,0.098,0.07,0.89,,,,,,,,,36550.0,9579584.0,186.84900000000002,0.713,29517.0,0.5760000000000001,0.02,50.6,people tested,7379296.0,5241039.0,2138257.0,610155.0,267852.0,14.39,10.22,4.17,5224.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
494,KOR,Asia,South Korea,2021-05-29,139910.0,479.0,568.714,1957.0,6.0,3.714,2728.93,9.343,11.093,38.171,0.11699999999999999,0.07200000000000001,0.91,,,,,,,,,30217.0,9609801.0,187.438,0.589,29485.0,0.575,0.019,51.8,people tested,7552798.0,5405660.0,2147138.0,173502.0,286795.0,14.73,10.54,4.19,5594.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
495,KOR,Asia,South Korea,2021-05-30,140340.0,430.0,553.286,1959.0,2.0,3.571,2737.317,8.387,10.792,38.21,0.039,0.07,0.95,,,,,,,,,11320.0,9621121.0,187.65900000000002,0.221,29580.0,0.5770000000000001,0.019,53.5,people tested,7557614.0,5410389.0,2147225.0,4816.0,287065.0,14.74,10.55,4.19,5599.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,6.76
496,KOR,Asia,South Korea,2021-05-31,140799.0,459.0,545.143,1963.0,4.0,3.571,2746.27,8.953,10.633,38.288000000000004,0.078,0.07,0.99,,,,,,,,,12084.0,9633205.0,187.895,0.23600000000000002,28614.0,0.5579999999999999,0.019,52.5,people tested,7971852.0,5797314.0,2174538.0,414238.0,320980.0,15.55,11.31,4.24,6261.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
497,KOR,Asia,South Korea,2021-06-01,141476.0,677.0,542.0,1965.0,2.0,3.571,2759.474,13.205,10.572000000000001,38.327,0.039,0.07,1.04,,,,,,,,,37585.0,9670790.0,188.628,0.733,27880.0,0.544,0.019,51.4,people tested,8565848.0,6364892.0,2200956.0,593996.0,381307.0,16.71,12.41,4.29,7437.0,50.0,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
