사용일자,호선명,역명,승차총승객수,하차총승객수,등록일자
20210729,1호선,두정,3898,3930,20210801
20210729,1호선,디지털미디어시티,2007,1926,20210801
20210729,1호선,망월사,5966,6110,20210801
20210729,1호선,명학,7912,7850,20210801
20210729,1호선,문산,4637,4519,20210801
20210729,1호선,방학,8087,7896,20210801
20210729,1호선,배방,817,821,20210801
20210729,1호선,백마,5689,5547,20210801
20210729,1호선,병점,11113,11055,20210801
20210729,1호선,보산,1194,1116,20210801
20210729,1호선,봉명,1120,1067,20210801
20210729,1호선,서강대,1755,1675,20210801
20210729,1호선,서동탄,1232,1104,20210801
20210729,1호선,서빙고,1637,1506,20210801
20210729,1호선,서울역,32523,31593,20210801
20210729,1호선,서울역,3416,4233,20210801
20210729,1호선,서울역,3845,1436,20210801
20210729,1호선,서정리,4847,4553,20210801
20210729,1호선,석계,6628,7518,20210801
20210729,1호선,석수,8239,7256,20210801
20210729,1호선,성균관대,11057,11007,20210801
20210729,1호선,성환,2345,2363,20210801
20210729,1호선,세류,2450,2346,20210801
20210729,1호선,세마,2193,2010,20210801
20210729,1호선,소요산,3074,2731,20210801
20210729,1호선,송탄,3281,3162,20210801
20210729,1호선,수색,2263,2296,20210801
20210729,1호선,수원,26310,27788,20210801
20210729,1호선,시청,17780,17663,20210801
20210729,1호선,신길,7432,6267,20210801
20210729,1호선,신도림,3298,3426,20210801
20210729,1호선,신설동,11850,11638,20210801
20210729,1호선,신이문,7265,6781,20210801
20210729,1호선,신창(순천향대),1005,973,20210801
20210729,1호선,신촌,703,844,20210801
20210729,1호선,쌍용(나사렛대),1392,1364,20210801
20210729,1호선,아산,2182,1991,20210801
20210729,1호선,안양,17216,17162,20210801
20210729,1호선,야당,5516,5359,20210801
20210729,1호선,양주,6427,5994,20210801
20210729,1호선,영등포,30125,31124,20210801
20210729,1호선,오산,7855,7764,20210801
20210729,1호선,오산대,2551,2421,20210801
20210729,1호선,옥수,44,32,20210801
20210729,1호선,온양온천,3589,3629,20210801
20210729,1호선,왕십리(성동구청),11016,12763,20210801
20210729,1호선,외대앞,5478,5565,20210801
20210729,1호선,용산,24957,25941,20210801
20210729,1호선,운정,5385,5012,20210801
20210729,1호선,월계,5061,4926,20210801
20210729,1호선,월롱,1924,1803,20210801
20210729,1호선,응봉,1420,1163,20210801
20210729,1호선,의왕,7374,7425,20210801
20210729,1호선,의정부,15343,15615,20210801
20210729,1호선,이촌(국립중앙박물관),3010,2419,20210801
20210729,1호선,일산,7345,7434,20210801
20210729,1호선,임진강,12,15,20210801
20210729,1호선,제기동,13964,14188,20210801
20210729,1호선,종각,27780,27268,20210801
20210729,1호선,종로3가,18545,17222,20210801
20210729,1호선,종로5가,18685,18608,20210801
20210729,1호선,지행,5101,5135,20210801
20210729,1호선,직산,622,643,20210801
20210729,1호선,진위,1289,1136,20210801
20210729,1호선,천안,4213,4295,20210801
20210729,1호선,청량리(서울시립대입구),16488,16618,20210801
20210729,1호선,청량리(서울시립대입구),11917,12794,20210801
20210729,1호선,탄현,6190,6059,20210801
20210729,1호선,파주,924,677,20210801
20210729,1호선,평택,8882,8800,20210801
20210729,1호선,평택지제,2456,2431,20210801
20210729,1호선,풍산,4527,4252,20210801
20210729,1호선,한남,3560,3317,20210801
20210729,1호선,행신,6458,6607,20210801
20210729,1호선,홍대입구,1272,1483,20210801
20210729,1호선,화서,5973,5798,20210801
20210729,1호선,화전,1166,1142,20210801
20210729,1호선,회룡,10327,10220,20210801
20210729,1호선,효창공원앞,2176,2636,20210801
20210728,1호선,가능,5651,5502,20210731
20210728,1호선,가산디지털단지,15351,18036,20210731
20210728,1호선,가좌,4387,4164,20210731
20210728,1호선,강매,2604,2263,20210731
20210728,1호선,곡산,476,494,20210731
20210728,1호선,공덕,2898,2641,20210731
20210728,1호선,관악,5992,5599,20210731
20210728,1호선,광명,2638,2290,20210731
20210728,1호선,광운대,6487,6112,20210731
20210728,1호선,구로,16319,16537,20210731
20210728,1호선,군포,6679,6583,20210731
20210728,1호선,금릉,3831,3684,20210731
20210728,1호선,금정,22212,22579,20210731
20210728,1호선,금천구청,9704,9799,20210731
20210728,1호선,금촌,5224,5163,20210731
20210728,1호선,남영,7498,7847,20210731
20210728,1호선,노량진,6807,6895,20210731
20210728,1호선,녹양,3866,3634,20210731
20210728,1호선,녹천,3975,3443,20210731
20210728,1호선,능곡,3084,2853,20210731
20210728,1호선,당정,4899,4707,20210731
20210728,1호선,대방,10844,11281,20210731
20210728,1호선,덕계,2407,2154,20210731
20210728,1호선,덕정,4370,4255,20210731
20210728,1호선,도봉,5193,5029,20210731
20210728,1호선,도봉산,6469,4113,20210731
20210728,1호선,독산,15163,16114,20210731
20210728,1호선,동대문,9505,8929,20210731
20210728,1호선,동두천,1855,2032,20210731
20210728,1호선,동두천중앙,2627,2497,20210731
20210728,1호선,동묘앞,6203,6574,20210731
20210728,1호선,두정,3933,3925,20210731
20210728,1호선,디지털미디어시티,2114,1916,20210731
20210728,1호선,망월사,6001,6207,20210731
20210728,1호선,명학,7932,7818,20210731
20210728,1호선,문산,4519,4372,20210731
20210728,1호선,방학,8126,8072,20210731
20210728,1호선,배방,783,766,20210731
20210728,1호선,백마,5782,5666,20210731
20210728,1호선,병점,11229,11096,20210731
20210728,1호선,보산,1205,1125,20210731
20210728,1호선,봉명,1041,1045,20210731
20210728,1호선,서강대,1755,1751,20210731
20210728,1호선,서동탄,1269,1083,20210731
20210728,1호선,서빙고,1611,1441,20210731
20210728,1호선,서울역,3484,4186,20210731
20210728,1호선,서울역,3702,1389,20210731
20210728,1호선,서울역,32768,31314,20210731
20210728,1호선,서정리,4736,4622,20210731
20210728,1호선,석계,6717,7748,20210731
20210728,1호선,석수,8435,7530,20210731
20210728,1호선,성균관대,11225,11175,20210731
20210728,1호선,성환,2351,2344,20210731
20210728,1호선,세류,2463,2312,20210731
20210728,1호선,세마,2251,2035,20210731
20210728,1호선,소요산,3119,2827,20210731
20210728,1호선,송탄,3325,3204,20210731
20210728,1호선,수색,2258,2302,20210731
20210728,1호선,수원,25972,27562,20210731
20210728,1호선,시청,18149,18231,20210731
20210728,1호선,신길,7629,6233,20210731
20210728,1호선,신도림,3405,3463,20210731
20210728,1호선,신설동,12089,11872,20210731
20210728,1호선,신이문,7386,6843,20210731
20210728,1호선,신창(순천향대),972,940,20210731
20210728,1호선,신촌,700,832,20210731
20210728,1호선,쌍용(나사렛대),1460,1300,20210731
20210728,1호선,아산,2056,1971,20210731
20210728,1호선,안양,17426,17423,20210731
20210728,1호선,야당,5533,5353,20210731
20210728,1호선,양주,6484,6067,20210731
20210728,1호선,영등포,30103,30776,20210731
20210728,1호선,오산,7843,7785,20210731
20210728,1호선,오산대,2505,2295,20210731
20210728,1호선,옥수,40,28,20210731
20210728,1호선,온양온천,2744,2760,20210731
20210728,1호선,왕십리(성동구청),11544,13164,20210731
20210728,1호선,외대앞,5532,5754,20210731
20210728,1호선,용산,26087,26438,20210731
20210728,1호선,운정,5345,5081,20210731
20210728,1호선,월계,4972,4828,20210731
20210728,1호선,월롱,1977,1898,20210731
20210728,1호선,응봉,1376,1202,20210731
20210728,1호선,의왕,7443,7508,20210731
20210728,1호선,의정부,15399,15831,20210731
20210728,1호선,이촌(국립중앙박물관),2957,2352,20210731
20210728,1호선,일산,7614,7709,20210731
20210728,1호선,임진강,17,17,20210731
20210728,1호선,제기동,13659,13735,20210731
20210728,1호선,종각,27952,27135,20210731
20210728,1호선,종로3가,21135,19356,20210731
20210728,1호선,종로5가,18835,18767,20210731
20210728,1호선,지행,5267,5206,20210731
20210728,1호선,직산,628,600,20210731
20210728,1호선,진위,1306,1135,20210731
20210728,1호선,천안,4158,4326,20210731
20210728,1호선,청량리(서울시립대입구),12118,12977,20210731
20210728,1호선,청량리(서울시립대입구),16277,16547,20210731
20210728,1호선,탄현,6301,6115,20210731
20210728,1호선,파주,880,689,20210731
20210728,1호선,평택,8753,8628,20210731
20210728,1호선,평택지제,2494,2414,20210731
20210728,1호선,풍산,4391,4039,20210731
20210728,1호선,한남,3651,3471,20210731
20210728,1호선,행신,6397,6654,20210731
20210728,1호선,홍대입구,1251,1336,20210731
20210728,1호선,화서,6140,5985,20210731
20210728,1호선,화전,1224,1114,20210731
20210728,1호선,회룡,10419,10400,20210731
20210728,1호선,효창공원앞,2470,2822,20210731
20210727,1호선,가능,5749,5623,20210730
20210727,1호선,가산디지털단지,15568,18345,20210730
20210727,1호선,가좌,4443,4291,20210730
20210727,1호선,강매,2588,2246,20210730
20210727,1호선,곡산,440,481,20210730
20210727,1호선,공덕,2937,2612,20210730
20210727,1호선,관악,6146,5728,20210730
20210727,1호선,광명,2626,2307,20210730
20210727,1호선,광운대,6557,6190,20210730
20210727,1호선,구로,16409,16702,20210730
20210727,1호선,군포,6749,6758,20210730
20210727,1호선,금릉,3894,3780,20210730
20210727,1호선,금정,22356,22645,20210730
20210727,1호선,금천구청,9792,9836,20210730
20210727,1호선,금촌,5142,5142,20210730
20210727,1호선,남영,7486,7845,20210730
20210727,1호선,노량진,6590,6688,20210730
20210727,1호선,녹양,3880,3737,20210730
20210727,1호선,녹천,3973,3423,20210730
20210727,1호선,능곡,3192,2938,20210730
20210727,1호선,당정,4947,4836,20210730
20210727,1호선,대방,10640,11097,20210730
20210727,1호선,덕계,2451,2161,20210730
20210727,1호선,덕정,4402,4337,20210730
20210727,1호선,도봉,5162,5014,20210730
20210727,1호선,도봉산,6025,4015,20210730
20210727,1호선,독산,15414,16161,20210730
20210727,1호선,동대문,9531,8879,20210730
20210727,1호선,동두천,1812,2044,20210730
20210727,1호선,동두천중앙,2589,2537,20210730
20210727,1호선,동묘앞,6045,6347,20210730
20210727,1호선,두정,3728,3764,20210730
20210727,1호선,디지털미디어시티,2066,1960,20210730
20210727,1호선,망월사,6170,6240,20210730
20210727,1호선,명학,8026,8020,20210730
20210727,1호선,문산,4504,4392,20210730
20210727,1호선,방학,8101,8018,20210730
20210727,1호선,배방,803,765,20210730
20210727,1호선,백마,5773,5669,20210730
20210727,1호선,병점,11313,11226,20210730
20210727,1호선,보산,1219,1107,20210730
20210727,1호선,봉명,982,964,20210730
20210727,1호선,서강대,1748,1601,20210730
20210727,1호선,서동탄,1267,1078,20210730
20210727,1호선,서빙고,1589,1427,20210730
20210727,1호선,서울역,3467,4224,20210730
20210727,1호선,서울역,32732,30717,20210730
20210727,1호선,서울역,3769,1308,20210730
20210727,1호선,서정리,4882,4668,20210730
20210727,1호선,석계,6768,7626,20210730
20210727,1호선,석수,8311,7566,20210730
20210727,1호선,성균관대,11325,11314,20210730
20210727,1호선,성환,2416,2436,20210730
20210727,1호선,세류,2498,2373,20210730
20210727,1호선,세마,2237,2118,20210730
20210727,1호선,소요산,3167,2880,20210730
20210727,1호선,송탄,3366,3163,20210730
20210727,1호선,수색,2252,2307,20210730
20210727,1호선,수원,26205,27417,20210730
20210727,1호선,시청,18300,18110,20210730
20210727,1호선,신길,7652,6370,20210730
20210727,1호선,신도림,3407,3370,20210730
20210727,1호선,신설동,11932,11917,20210730
20210727,1호선,신이문,7384,6863,20210730
20210727,1호선,신창(순천향대),975,1023,20210730
20210727,1호선,신촌,757,869,20210730
20210727,1호선,쌍용(나사렛대),1445,1329,20210730
20210727,1호선,아산,2053,1937,20210730
20210727,1호선,안양,17269,17364,20210730
20210727,1호선,야당,5529,5366,20210730
20210727,1호선,양주,6432,6027,20210730
20210727,1호선,영등포,30255,30640,20210730
20210727,1호선,오산,7700,7766,20210730
20210727,1호선,오산대,2596,2434,20210730
20210727,1호선,옥수,38,29,20210730
20210727,1호선,온양온천,2824,2913,20210730
20210727,1호선,왕십리(성동구청),11238,12949,20210730
20210727,1호선,외대앞,5548,5709,20210730
20210727,1호선,용산,25667,25882,20210730
20210727,1호선,운정,5450,5178,20210730
20210727,1호선,월계,5142,4965,20210730
20210727,1호선,월롱,1927,1866,20210730
20210727,1호선,응봉,1388,1202,20210730
20210727,1호선,의왕,7665,7599,20210730
20210727,1호선,의정부,15064,15492,20210730
20210727,1호선,이촌(국립중앙박물관),3063,2340,20210730
20210727,1호선,일산,7329,7350,20210730
20210727,1호선,임진강,11,10,20210730
20210727,1호선,제기동,13900,14055,20210730
20210727,1호선,종각,28168,27358,20210730
20210727,1호선,종로3가,20795,19008,20210730
20210727,1호선,종로5가,19006,18706,20210730
20210727,1호선,지행,5344,5340,20210730
20210727,1호선,직산,626,583,20210730
20210727,1호선,진위,1296,1114,20210730
20210727,1호선,천안,4201,4284,20210730
20210727,1호선,청량리(서울시립대입구),16566,16776,20210730
20210727,1호선,청량리(서울시립대입구),12110,12697,20210730
20210727,1호선,탄현,6288,6091,20210730
20210727,1호선,파주,904,672,20210730
20210727,1호선,평택,8853,8803,20210730
20210727,1호선,평택지제,2425,2353,20210730
20210727,1호선,풍산,4553,4217,20210730
20210727,1호선,한남,3657,3503,20210730
20210727,1호선,행신,6379,6623,20210730
20210727,1호선,홍대입구,1250,1381,20210730
20210727,1호선,화서,6167,6069,20210730
20210727,1호선,화전,1311,1209,20210730
20210727,1호선,회룡,10628,10461,20210730
20210727,1호선,효창공원앞,2544,2866,20210730
20210726,1호선,가능,5775,5599,20210729
20210726,1호선,가산디지털단지,15723,18753,20210729
20210726,1호선,가좌,4583,4374,20210729
20210726,1호선,강매,2651,2252,20210729
20210726,1호선,곡산,432,447,20210729
20210726,1호선,공덕,2946,2656,20210729
20210726,1호선,관악,5990,5716,20210729
20210726,1호선,광명,2877,2378,20210729
20210726,1호선,광운대,6578,6281,20210729
20210726,1호선,구로,16597,16623,20210729
20210726,1호선,군포,6738,6810,20210729
20210726,1호선,금릉,3929,3697,20210729
20210726,1호선,금정,22315,22928,20210729
20210726,1호선,금천구청,9866,9891,20210729
20210726,1호선,금촌,5395,5414,20210729
20210726,1호선,남영,7494,7961,20210729
20210726,1호선,노량진,6486,6852,20210729
20210726,1호선,녹양,3914,3689,20210729
20210726,1호선,녹천,3967,3339,20210729
20210726,1호선,능곡,3179,2880,20210729
20210726,1호선,당정,5141,4870,20210729
20210726,1호선,대방,10814,11188,20210729
20210726,1호선,덕계,2481,2174,20210729
20210726,1호선,덕정,4468,4411,20210729
20210726,1호선,도봉,5195,4846,20210729
20210726,1호선,도봉산,5792,3946,20210729
20210726,1호선,독산,15567,16412,20210729
20210726,1호선,동대문,9683,9205,20210729
20210726,1호선,동두천,1802,2016,20210729
20210726,1호선,동두천중앙,2646,2514,20210729
20210726,1호선,동묘앞,6071,6212,20210729
